FromBus#,ToBus#,CKT,Pij(MW),Qij(MVAr),Sij(MVA),Pji(MW),Qji(MVAr),Sji(MVA),RateA,Ploss(MW),Qloss(MVAr),Current(A),Tcond(degC),lat_mid,lon_mid,bearing_deg,length_km,weather_site_id,weather_site_distance_km,weather_site_elevation_m,air_temperature,ghi,surface_pressure,surface_pressure_pa,wind_direction,wind_speed,wind_conductor_angle_deg,Tcond_realweather(degC),Ampacity_at_75C(A),Loading_realweather_%
208,209,1,-58.894997,17.735132,61.507362,60.782633,-10.491875,61.681504,175.0,1.887637,7.243258,274.52188125341775,11.68797492980957,35.869460766900005,-113.7342668105,259.4509328750614,76.42303064956775,269393,124.63888746734791,362.0,8.100000381469727,43.0,964.0,96400.0,354.0,1.2999999523162842,94.54906712493857,11.33294352975281,1367.672096829773,20.07220019255727
208,210,2,-42.865726,-10.361258,44.100182,43.799352,13.943776,45.965336,175.0,0.933626,3.582518,196.82952629732532,9.905900955200195,35.86081880785,-113.740291285,258.21609606641846,77.87575473426104,269393,123.57789086146938,362.0,8.100000381469727,43.0,964.0,96400.0,354.0,1.2999999523162842,95.78390393358154,9.974618336582353,1365.245665546744,14.417150793040637
209,211,14,-51.273632,-10.062851,52.251755,51.335894,12.677843,52.878178,400.0,0.062262,2.614992,233.42950373369328,10.673398971557615,35.803296077,-114.15919206150001,255.04753795152322,1.5606506659808639,264540,92.36331760486274,765.0,6.099999904632568,35.0,930.0,93000.0,334.0,1.100000023841858,78.95246204847678,8.78375215635333,1315.1741967599366,17.74894187467867
209,212,15,-43.013393,-14.054086,45.251183,43.060089,16.015315,45.941937,400.0,0.046696,1.961229,202.15514657933568,10.009984970092772,35.7982763547,-114.1484987875,164.51081322878485,1.5763836313303292,264540,92.71146744646519,765.0,6.099999904632568,35.0,930.0,93000.0,334.0,1.100000023841858,169.48918677121515,9.477834035286833,1058.0782607534306,19.10587846643651
210,211,16,-103.821815,38.44931,110.712776,104.079999,-27.605613,107.678763,400.0,0.258183,10.843698,475.3454472571675,18.90089988708496,35.79465411795,-114.165216536,344.5036493141338,1.5763988480578353,264540,91.3311064017178,765.0,6.099999904632568,35.0,930.0,93000.0,334.0,1.100000023841858,169.49635068586622,21.62054529796933,1058.018037182181,44.92791526722502
210,212,17,-95.432045,33.896412,101.273109,95.648078,-24.823009,98.816682,400.0,0.216033,9.073402,434.8162247573747,17.149953842163086,35.78963439565,-114.154523262,75.03993290589335,1.560647321312595,264540,91.68344274909107,765.0,6.099999904632568,35.0,930.0,93000.0,334.0,1.100000023841858,78.96006709410665,14.397813895609033,1315.1850146832476,33.061221037566106
211,213,18,-54.507,-1.371624,54.524254,54.706119,2.96458,54.786387,500.0,0.199119,1.592956,144.41766162056302,9.032373428344728,35.9737901158,-114.3952240275,313.214519946109,56.101241393014526,260525,90.78880369689668,1528.0,1.7999999523162842,35.0,849.0,84900.0,334.0,1.0,20.78548005389098,3.695982694990107,1131.235527039358,12.766365462241927
211,214,19,-100.908875,16.29953,102.216805,101.498554,-11.346226,102.130765,500.0,0.589679,4.953304,270.74028296517497,11.58778190612793,35.68454797925,-114.33006002350001,228.5567635847391,39.217093492331436,264540,72.32209336765068,765.0,6.099999904632568,35.0,930.0,93000.0,334.0,1.100000023841858,105.44323641526091,9.607160283506346,1309.3734475971585,20.677086698375668
212,213,20,-68.772949,6.952469,69.123474,69.095603,-4.371236,69.233735,500.0,0.322654,2.581233,182.4955472983041,9.640340805053713,35.968770393499994,-114.3845307535,312.728141959339,58.27352990394753,260525,91.10269265356733,1528.0,1.7999999523162842,35.0,849.0,84900.0,334.0,1.0,21.271858040661016,4.4638438706747365,1134.4964675085935,16.086039271596213
212,223,21,-69.935211,1.855352,69.959816,70.600601,3.523215,70.688457,500.0,0.66539,5.378567,184.70360603994897,9.68022346496582,35.80789751575,-114.84130532949999,272.07825544446206,125.42411855974576,257353,50.9569086479279,899.0,5.800000190734863,27.0,898.0,89800.0,334.0,0.8999999761581421,61.92174455553794,7.803296469077395,1239.2595409196622,14.904352150710842
213,223,22,-40.153496,-3.590976,40.313747,40.352613,5.165809,40.681924,500.0,0.199117,1.574834,106.52243790614402,8.566427230834961,35.985222525750004,-115.07967101,246.747631827701,89.64501743467814,253425,49.52932837718548,1082.0,7.199999809265137,21.0,905.0,90500.0,82.0,0.699999988079071,15.252368172298986,8.462885094681042,1007.0910517813055,10.577240033831208
214,216,23,-196.925934,0.0451,196.925934,199.097135,25.575071,200.73304,500.0,2.171201,25.620171,522.9974670076995,21.14211082458496,35.4145503497,-114.6116655375,212.44947011073543,40.306364052426176,265345,34.124564386584666,697.0,6.300000190734863,36.0,935.0,93500.0,354.0,1.2999999523162842,141.55052988926457,18.69723738653738,1278.7406538164457,40.89941658199381
215,216,24,221.155624,-29.502768,223.114822,-220.077516,38.666691,223.448486,500.0,1.078109,9.163923,583.3688559154301,24.260740280151367,35.205040229,-114.65326848149999,311.7614206360051,18.865123622721175,266961,16.946118844596615,770.0,5.599999904632568,42.0,923.0,92300.0,354.0,1.2999999523162842,42.238579363994916,20.660101991808006,1295.684090564996,45.02400393455833
215,221,1,-60.104733,-36.503716,70.321404,60.405549,38.960382,71.880051,500.0,0.300816,2.456666,183.8663905432815,9.665632247924805,35.23245624485,-114.8868583705,288.44475129996886,59.50731844131268,265345,2.742624339204692,697.0,6.300000190734863,36.0,935.0,93500.0,354.0,1.2999999523162842,65.55524870003114,8.019372557248062,1346.9152934976514,13.650924555605851
215,221,2,-60.104733,-36.503716,70.321404,60.405549,38.960382,71.880051,500.0,0.300816,2.456666,183.8663905432815,9.665632247924805,35.23245624485,-114.8868583705,288.44475129996886,59.50731844131268,265345,2.742624339204692,697.0,6.300000190734863,36.0,935.0,93500.0,354.0,1.2999999523162842,65.55524870003114,8.019372557248062,1346.9152934976514,13.650924555605851
215,224,26,95.054008,12.476599,95.869339,-94.344559,-7.206399,94.619384,500.0,0.70945,5.270199,250.6654919133903,11.079034805297852,35.252514202,-114.2680134135,67.35719566640654,60.481416120695556,270208,43.88396367981343,185.0,9.800000190734863,38.0,992.0,99200.0,69.0,1.2999999523162842,1.6428043335934603,15.037973590506226,994.4616104475243,25.206150672883858
216,217,27,-213.988922,-26.48559,215.621765,215.494416,39.533205,219.090661,500.0,1.505494,13.047615,563.1054151819951,23.180017471313477,35.17461923495,-114.825963111,221.90828713981625,25.93674508970559,266153,3.0592867147694096,754.0,5.800000190734863,39.0,926.0,92600.0,354.0,1.2999999523162842,132.09171286018375,19.41878184208508,1313.7325784864074,42.86301675115392
216,219,28,247.779892,11.380367,248.041107,-245.78031,3.949764,245.812045,500.0,1.999582,15.330132,647.7699064351722,27.91924476623535,35.34035338545,-114.85497218500001,307.96728213387195,28.554000463913425,264540,12.513730050764144,765.0,6.099999904632568,35.0,930.0,93000.0,334.0,1.100000023841858,26.032717866128053,28.54461680336226,1171.4417014583569,55.296811239411
217,218,29,-48.196774,-74.971214,89.126938,48.359089,76.107424,90.171733,500.0,0.162316,1.13621,229.22231701335576,10.579042434692385,35.10132792,-114.999522918,282.00426444829014,14.57343843515518,263731,2.135943719328595,927.0,4.400000095367432,45.0,905.0,90500.0,354.0,1.399999976158142,71.99573555170986,6.876667880050263,1385.776077140074,16.54107909601228
217,222,30,-6.918331,-18.92646,20.151283,6.935734,19.056984,20.279868,500.0,0.017403,0.130523,51.82634884249975,8.141336441040039,35.70936497125,-115.1056865365,346.55568240887214,142.19993312364048,257353,26.265606048579304,899.0,5.800000190734863,27.0,898.0,89800.0,334.0,0.8999999761581421,167.44431759112786,6.499127768924154,1036.642115125143,4.99944465754638
218,221,1,-21.079828,26.955956,34.219627,21.120516,-26.603331,33.967829,500.0,0.040687,0.352625,86.97883454796819,8.380632400512695,35.2156142699,-115.13791234499999,334.068802934961,24.91093291739191,260530,0.6477738589819187,1220.0,3.299999952316284,41.0,876.0,87600.0,354.0,1.2999999523162842,19.931197065038987,4.319666433531438,1175.8254825526112,7.397257147305992
218,221,2,-21.079828,26.955956,34.219627,21.120516,-26.603331,33.967829,500.0,0.040687,0.352625,86.97883454796819,8.380632400512695,35.2156142699,-115.13791234499999,334.068802934961,24.91093291739191,260530,0.6477738589819187,1220.0,3.299999952316284,41.0,876.0,87600.0,354.0,1.2999999523162842,19.931197065038987,4.319666433531438,1175.8254825526112,7.397257147305992
