Contingency,Converged,FromBus#,ToBus#,CKT,Pij(MW),Qij(MVAr),Sij(MVA),Pji(MW),Qji(MVAr),Sji(MVA),RateA,Ploss(MW),Qloss(MVAr),Loading_%,Violation,Current(A),Tcond(degC),lat_mid,lon_mid,bearing_deg,length_km,weather_site_id,weather_site_distance_km,weather_site_elevation_m,air_temperature,ghi,surface_pressure,surface_pressure_pa,wind_direction,wind_speed,wind_conductor_angle_deg,Tcond_realweather(degC),Ampacity_at_75C(A),Loading_realweather_%
LT_101-102_A1,True,107.0,203.0,B1,148.62439,-1.541891,148.632401,-138.630923,39.850179,144.244825,175.0,9.993466,38.308289,84.93,False,645.3787224648412,27.777223587036133,35.0258321095,-113.838621218,341.18656177700467,77.23111035384919,273483,67.12170109617558,151.0,10.100000381469727,43.0,991.0,99100.0,71.0,1.2000000476837158,89.81343822299533,25.948039029670326,1340.5309799813035,48.143514182256524
LT_101-102_A1,True,108.0,109.0,1,0.06588,0.571908,0.575689,-0.062646,-0.5595,0.562996,175.0,0.003234,0.012408,0.33,False,2.532182322621022,8.010015487670898,34.18982353435,-114.034962272,220.15903880363092,78.21129921512714,280694,14.468759995973627,170.0,11.399999618530273,52.0,996.0,99600.0,71.0,0.8999999761581421,30.84096119636908,12.132244874217577,1125.1468742172656,0.22505349129486701
LT_101-102_A1,True,108.0,110.0,2,0.288368,-18.295927,18.298201,-0.162661,18.77829,18.778994,175.0,0.125707,0.482363,10.46,False,80.48509022747751,8.327131271362305,34.1860019329,-114.0273040675,218.96149073017423,77.97500234740549,280694,15.230903469254052,170.0,11.399999618530273,52.0,996.0,99600.0,71.0,0.8999999761581421,32.03850926982577,12.471744539067004,1130.850761954863,7.117215899323948
LT_101-102_A1,True,109.0,111.0,14,-60.600082,1.201232,60.611988,60.682081,2.242721,60.723511,400.0,0.081999,3.443952,15.15,False,267.8855115985724,11.512880325317385,33.91241117325,-114.304699342,159.67425780531744,1.9031858797390406,273502,18.441799885429408,97.0,10.699999809265137,44.0,998.0,99800.0,59.0,0.5,79.32574219468256,15.374284366518623,1111.4303798546346,24.102770308798785
LT_101-102_A1,True,109.0,112.0,15,-88.941833,0.940617,88.946808,89.118418,6.475913,89.353398,400.0,0.176584,7.41653,22.24,False,393.11631167979505,15.502119064331056,33.9156511436,-114.31084169450001,203.947168667828,1.1643839227143522,273502,17.80785802409589,97.0,10.699999809265137,44.0,998.0,99800.0,59.0,0.5,35.05283133217199,21.37814522640656,1038.1181103063589,37.86816815706862
LT_101-102_A1,True,110.0,111.0,16,-71.852715,40.156128,82.312378,71.99402,-34.221319,79.713471,400.0,0.141305,5.934809,20.58,False,351.66086595310975,14.020624160766602,33.9085895718,-114.2970411375,218.83185834528146,1.199999298332487,273502,19.225322946508676,97.0,10.699999809265137,44.0,998.0,99800.0,59.0,0.5,20.16814165471854,20.730016716368482,972.5705458947739,36.15787743495548
LT_101-102_A1,True,110.0,112.0,17,-101.173576,40.154572,108.850739,101.420686,-29.775961,105.701293,400.0,0.24711,10.378611,27.21,False,465.0399619893856,18.441762924194336,33.91182954215,-114.30318349000001,263.52385649728956,1.8981503306103409,273502,18.59008452775047,97.0,10.699999809265137,44.0,998.0,99800.0,59.0,0.5,155.47614350271044,26.595123303684886,994.5498949120797,46.758836773141084
LT_101-102_A1,True,111.0,113.0,18,-244.676285,39.573662,247.855927,248.799774,-6.585747,248.886921,500.0,4.123489,32.987915,49.57,False,656.0590008731355,28.41437339782715,34.1293332045,-114.287887337,2.7798809616962217,50.08528154115857,277498,4.623035951639475,151.0,10.899999618530273,56.0,995.0,99500.0,59.0,0.6000000238418579,56.22011903830378,34.49450630137653,1119.8532480993504,58.58437272799978
LT_101-102_A1,True,111.0,114.0,19,112.000191,-7.595068,112.257423,-111.302072,13.459268,112.112903,500.0,0.698119,5.8642,22.45,False,297.13831605880034,12.313451766967772,33.84073608285,-114.56051449450001,253.6860893720658,49.96150226236739,271871,2.0077707949584878,269.0,10.199999809265137,55.0,994.0,99400.0,59.0,0.699999988079071,165.3139106279342,17.55424824345937,993.5335673437644,29.907224660079347
LT_101-102_A1,True,112.0,113.0,20,-196.968094,32.781647,199.677414,199.634623,-11.449411,199.962676,500.0,2.666529,21.332235,39.94,False,527.0965192665491,21.34444236755371,34.132573174849995,-114.29402968950001,4.126021058856338,49.43428786192113,277498,4.172118022807155,151.0,10.899999618530273,56.0,995.0,99500.0,59.0,0.6000000238418579,54.87397894114366,26.69336531297813,1117.8071584882323,47.15451276760616
LT_101-102_A1,True,112.0,123.0,21,6.428977,-9.481603,11.455677,-6.42348,9.526037,11.489407,500.0,0.005497,0.044434,2.29,False,30.240012385886885,8.05476188659668,34.14643314265,-114.691095425,307.21393123188295,87.0443510046333,269416,1.9810322366643094,324.0,8.899999618530273,53.0,976.0,97600.0,346.0,1.2999999523162842,38.78606876811705,9.535988427214761,1267.499283488054,2.385801142440795
LT_101-102_A1,True,113.0,123.0,22,117.265678,-16.766363,118.458221,-115.580709,30.092937,119.43402,500.0,1.684969,13.326573,23.69,False,313.00634225205573,12.782316207885742,34.3681403032,-114.6717226875,272.6456124243665,72.95310639099516,270224,1.0590202066430323,388.0,8.899999618530273,43.0,971.0,97100.0,71.0,1.2000000476837158,158.3543875756335,14.710352906837215,1149.3614206940665,27.233064953845428
LT_101-102_A1,True,113.0,215.0,B2,318.939301,-19.378752,319.527496,-307.651507,104.037199,324.76636,500.0,11.287793,84.658447,63.91,False,844.2987909798036,41.058149337768555,34.7514356122,-114.425215633,342.78515118710203,92.50852375989442,273483,7.038480495579008,151.0,10.100000381469727,43.0,991.0,99100.0,71.0,1.2000000476837158,88.21484881289797,36.669888072679896,1336.7947023136414,63.15844830313462
LT_101-102_A1,True,114.0,116.0,23,24.645226,-22.990318,33.703739,-24.590349,23.637862,34.109145,500.0,0.054877,0.647543,6.74,False,89.4930392559041,8.403005599975586,33.71905866655,-115.07048464,254.58110202453383,48.11325865555416,262163,1.5254500733407452,387.0,9.100000381469727,50.0,990.0,99000.0,7.0,2.0,112.41889797546617,9.747408102917689,1487.8570198426282,6.014895118441545
LT_101-102_A1,True,115.0,116.0,24,-99.726936,41.463306,108.00309,99.982261,-39.293051,107.426236,500.0,0.255324,2.170255,21.6,False,281.92719143527324,11.887388229370115,33.5836074796,-115.325283222,2.6007230139453554,17.236067799848346,256615,1.991195585655014,994.0,4.800000190734863,47.0,910.0,91000.0,14.0,1.600000023841858,11.399276986054645,10.006702609780405,1151.5740507594417,24.48189860212181
LT_101-102_A1,True,115.0,121.0,1,-0.904235,-8.161449,8.211389,0.905038,8.168005,8.217992,500.0,0.000803,0.006555,1.64,False,21.434700049345786,8.032388687133789,33.5166525943,-115.700143213,272.1450146356158,68.75953430638423,249642,1.4759306061184725,343.0,9.899999618530273,41.0,989.0,98900.0,14.0,1.399999976158142,101.85498536438422,10.30254154269278,1369.8872302838884,1.5647054425716318
LT_101-102_A1,True,115.0,121.0,2,-0.904235,-8.161449,8.211389,0.905038,8.168005,8.217992,500.0,0.000803,0.006555,1.64,False,21.434700049345786,8.032388687133789,33.5166525943,-115.700143213,272.1450146356158,68.75953430638423,249642,1.4759306061184725,343.0,9.899999618530273,41.0,989.0,98900.0,14.0,1.399999976158142,101.85498536438422,10.30254154269278,1369.8872302838884,1.5647054425716318
LT_101-102_A1,True,115.0,124.0,26,21.936375,5.996199,22.741129,-21.89073,-5.657122,22.609889,500.0,0.045645,0.339077,4.55,False,59.36258517267649,8.182191848754883,33.524574389449995,-114.9929983545,86.0634407392426,62.52120431249092,263770,1.2987773397332119,181.0,9.0,49.0,991.0,99100.0,7.0,2.0999999046325684,100.9365592607574,9.475759506225586,1525.7012215159837,3.890839460277288
LT_101-102_A1,True,116.0,117.0,27,28.815451,-18.836819,34.426094,-28.77947,19.148651,34.567741,500.0,0.035981,0.311832,6.89,False,90.36927921951964,8.410787582397461,33.6181318947,-115.48093336950001,252.22842579087137,31.107139968025567,253477,1.9140400448987045,626.0,7.900000095367432,42.0,957.0,95700.0,14.0,1.399999976158142,121.77157420912863,8.63559827775589,1350.8931590506336,6.689594851677865
LT_101-102_A1,True,116.0,119.0,28,-86.875877,35.781921,93.956184,87.170913,-33.519982,93.393561,500.0,0.295036,2.26194,18.79,False,246.6371185269105,10.981760025024414,33.76505507735,-115.3450942825,349.13986505303745,23.556813083232125,256610,0.7090697519730219,173.0,9.800000190734863,33.0,999.0,99900.0,347.0,1.5,177.86013494696255,14.44879893887446,1029.0886267547437,23.966557603953582
LT_101-102_A1,True,117.0,118.0,29,23.517437,5.372019,24.123194,-23.50444,-5.281042,24.090415,500.0,0.012997,0.090977,4.82,False,63.088400239390786,8.204565048217773,33.55988168545,-115.720382362,257.0094374622221,15.136559396239369,248877,2.067412682375808,673.0,6.400000095367432,43.0,926.0,92600.0,14.0,1.399999976158142,116.99056253777792,6.987757205733033,1362.3515489784188,4.630845855219868
LT_101-102_A1,True,117.0,122.0,30,5.26203,-19.472418,20.17087,-5.244701,19.602384,20.291879,500.0,0.017329,0.129967,4.03,False,52.75204932384659,8.146200180053711,33.19704830715,-115.9825780325,217.2849118719248,105.44450604735857,244330,1.4502294277503673,-1.0,12.800000190734863,41.0,1020.0,102000.0,269.0,1.100000023841858,51.715088128075195,13.375029944911148,1237.1064220601147,4.264148046050901
LT_101-102_A1,True,118.0,121.0,1,22.379229,-23.66674,32.572144,-22.348271,23.935036,32.746468,500.0,0.030957,0.268296,6.51,False,85.31520853751053,8.367013931274414,33.53582614645,-115.9353669965,265.66484574225194,25.175829908557873,245078,0.7639325348498951,-54.0,13.0,33.0,1018.0,101800.0,14.0,1.2000000476837158,108.33515425774806,13.618844985961914,1291.0435236495446,6.608236436238803
LT_101-102_A1,True,118.0,121.0,2,22.379229,-23.66674,32.572144,-22.348271,23.935036,32.746468,500.0,0.030957,0.268296,6.51,False,85.31520853751053,8.367013931274414,33.53582614645,-115.9353669965,265.66484574225194,25.175829908557873,245078,0.7639325348498951,-54.0,13.0,33.0,1018.0,101800.0,14.0,1.2000000476837158,108.33515425774806,13.618844985961914,1291.0435236495446,6.608236436238803
LT_101-102_A1,True,119.0,120.0,1,-84.010414,10.722432,84.691917,84.412936,-7.502256,84.745664,500.0,0.402522,3.220176,16.94,False,223.760286285197,10.45842170715332,34.056828753299996,-115.315800239,13.212646757626715,42.89429659955225,257390,1.5908349052243251,342.0,8.800000190734863,40.0,982.0,98200.0,346.0,1.600000023841858,152.78735324237329,11.4199991205478,1269.380798796245,17.627514651032147
LT_101-102_A1,True,119.0,120.0,2,-84.010414,10.722432,84.691917,84.412936,-7.502256,84.745664,500.0,0.402522,3.220176,16.94,False,223.760286285197,10.45842170715332,34.056828753299996,-115.315800239,13.212646757626715,42.89429659955225,257390,1.5908349052243251,342.0,8.800000190734863,40.0,982.0,98200.0,346.0,1.600000023841858,152.78735324237329,11.4199991205478,1269.380798796245,17.627514651032147
LT_101-102_A1,True,120.0,123.0,1,-113.000763,9.179978,113.373032,113.430226,-6.03058,113.590423,500.0,0.429463,3.149399,22.67,False,299.8472269845984,12.392244338989258,34.31328943195,-115.1656291745,49.28215064958658,23.450450783620735,259756,2.2441267823391438,707.0,7.699999809265137,46.0,961.0,96100.0,2.0,1.5,132.71784935041342,11.63336334538144,1349.789656048974,22.21436693049596
LT_101-102_A1,True,120.0,123.0,2,-113.000763,9.179978,113.373032,113.430226,-6.03058,113.590423,500.0,0.429463,3.149399,22.67,False,299.8472269845984,12.392244338989258,34.31328943195,-115.1656291745,49.28215064958658,23.450450783620735,259756,2.2441267823391438,707.0,7.699999809265137,46.0,961.0,96100.0,2.0,1.5,132.71784935041342,11.63336334538144,1349.789656048974,22.21436693049596
LT_101-102_A1,True,121.0,122.0,34,-5.236516,-14.157236,15.094648,5.244727,14.219275,15.15569,500.0,0.008211,0.062039,3.02,False,39.32935984756704,8.08588981628418,33.172992768149996,-116.197562667,196.75137436176485,82.21478769358605,240603,1.5911941943704755,192.0,12.100000381469727,39.0,1005.0,100500.0,269.0,1.0,72.24862563823515,12.601403235585167,1246.662522252028,3.1547719728127133
LT_101-102_A1,True,121.0,325.0,1,444.122894,49.846725,446.911438,-418.168055,159.954895,447.716529,500.0,25.95484,209.80162,89.38,False,1164.435286274688,67.9030704498291,33.88950639194999,-116.599877614,309.8193181099749,126.63031816801767,233264,1.7623985492877712,289.0,13.399999618530273,32.0,998.0,99800.0,218.0,0.6000000238418579,88.18068189002508,75.73557596720275,1139.6834608650836,102.17181579443263
LT_101-102_A1,True,123.0,217.0,B3,163.143768,-49.772949,170.567398,-159.994948,73.074221,175.892652,500.0,3.14882,23.301271,34.11,False,450.4806102030541,17.809476852416992,34.73487458595,-114.99497599799999,9.71178695733397,79.62675421689616,263740,1.4324488671760864,638.0,6.800000190734863,45.0,945.0,94500.0,2.0,1.399999976158142,172.28821304266603,20.180249203678613,1079.2713780737913,41.739327045533315
LT_101-102_A1,True,201.0,202.0,B1,14.080993,-30.937546,33.991264,-14.071299,30.982784,34.028434,175.0,0.009694,0.045238,19.42,False,148.7125208328971,9.093656539916992,36.2728130805,-113.73374720749999,330.06786134221716,4.4011989362247,264540,155.6214060520281,765.0,6.099999904632568,35.0,930.0,93000.0,334.0,1.100000023841858,3.9321386577828434,8.494396306020462,1000.451025176622,14.864547797993714
LT_101-102_A1,True,201.0,203.0,B2,-56.62326,28.342878,63.320713,59.127739,-18.734788,62.024848,175.0,2.504479,9.60809,36.18,False,277.02949943745534,11.754121780395508,35.80503293055,-113.848714785,192.97069564697503,102.80891251473568,269393,112.52290251671089,362.0,8.100000381469727,43.0,964.0,96400.0,354.0,1.2999999523162842,161.02930435302497,12.809383957112004,1154.3678821911674,23.99837207109495
LT_101-102_A1,True,201.0,205.0,B3,23.720778,-9.744989,25.644493,-23.567226,10.338256,25.735067,175.0,0.153551,0.593266,14.65,False,112.19521579166882,8.626737594604492,36.1674465537,-113.852268562,230.19480725713623,30.595990672773983,264540,139.93990431001146,765.0,6.099999904632568,35.0,930.0,93000.0,334.0,1.100000023841858,103.80519274286377,7.022496128442981,1311.4431355508952,8.555095737684365
LT_101-102_A1,True,202.0,204.0,B4,6.983139,12.012634,13.894876,-6.89926,-11.689828,13.573941,175.0,0.083879,0.322806,7.94,False,60.72658653462449,8.190946578979492,36.24012743795,-113.98393331349999,255.58339309310898,44.09339369915581,260525,137.5558724758757,1528.0,1.7999999523162842,35.0,849.0,84900.0,334.0,1.0,78.41660690689102,2.3950686932753342,1303.6106948412735,4.658337552379355
LT_101-102_A1,True,202.0,206.0,B5,19.374496,-11.739309,22.65353,-19.121914,12.709227,22.960227,175.0,0.252583,0.969917,12.94,False,99.00567301642072,8.49055290222168,36.0386798677,-113.8181726305,193.11788205041233,57.370194606690454,264540,132.24501532331928,765.0,6.099999904632568,35.0,930.0,93000.0,334.0,1.100000023841858,140.88211794958767,7.011331272481584,1236.9316652391358,8.004134407641667
LT_101-102_A1,True,203.0,209.0,B6,85.045334,-21.830406,87.802475,-82.312295,32.321749,88.430817,175.0,2.733039,10.491343,50.17,False,394.3318658502084,15.54783821105957,35.5797547942,-114.0633830655,342.5346845645803,52.55291889027809,269393,81.32743088984492,362.0,8.100000381469727,43.0,964.0,96400.0,354.0,1.2999999523162842,11.465315435419711,18.068280204312032,1092.3827721729087,36.09832339865858
LT_101-102_A1,True,203.0,224.0,B7,-94.082985,-8.454167,94.462059,94.288638,17.091581,95.825202,400.0,0.205653,8.637414,23.62,False,424.24088816998005,16.71708106994629,35.355419888750006,-113.968093071,80.9533122476027,1.4399883635815744,270208,72.2396121632983,185.0,9.800000190734863,38.0,992.0,99200.0,69.0,1.2999999523162842,168.0466877523973,20.854584303660886,1090.5666856593286,38.90095798346296
LT_101-102_A1,True,204.0,209.0,B8,-29.500866,7.361403,30.405449,29.791279,-6.242774,30.43834,175.0,0.290413,1.118629,17.37,False,135.77837174897132,8.913698196411133,35.9976998197,-114.18635032750001,171.49301131316565,43.3047846821941,264540,106.2828182492113,765.0,6.099999904632568,35.0,930.0,93000.0,334.0,1.100000023841858,162.50698868683435,7.767750263866219,1113.552249743203,12.193264553170565
LT_101-102_A1,True,205.0,210.0,B9,-11.357224,-15.115918,18.907076,11.438619,15.427342,19.205335,175.0,0.081395,0.311424,10.8,False,82.49904931049097,8.343667984008789,35.93352645830001,-114.072961317,206.60422896348982,36.22324095579948,264540,107.77888525794216,765.0,6.099999904632568,35.0,930.0,93000.0,334.0,1.100000023841858,127.39577103651018,6.81594629315714,1277.4135057269666,6.4582884822046225
LT_101-102_A1,True,206.0,210.0,10,-47.77562,-115.160576,124.677452,48.117423,116.649862,126.184297,175.0,0.341803,1.489286,71.24,False,539.46312041977,21.96213722229004,35.7876102904,-114.02661411900002,270.1901520712983,24.58276518571172,265345,100.34878020381882,697.0,6.300000190734863,36.0,935.0,93500.0,354.0,1.2999999523162842,83.80984792870169,17.646742239654486,1372.693477478342,39.29960543054169
LT_101-102_A1,True,207.0,208.0,11,-17.486696,23.683483,29.439631,17.646894,-23.072728,29.04761,175.0,0.160198,0.610755,16.82,False,129.64897078310472,8.833932876586914,35.9931404214,-113.2002752525,238.0869400541825,24.9097490232365,269393,168.936732686421,362.0,8.100000381469727,43.0,964.0,96400.0,354.0,1.2999999523162842,115.91305994581751,9.199487112218776,1336.7849086168276,9.698566309912387
LT_101-102_A1,True,208.0,209.0,1,-58.892105,17.730757,61.503334,60.779483,-10.488494,61.677824,175.0,1.887378,7.242262,35.14,False,274.50325573641067,11.687002182006836,35.869460766900005,-113.7342668105,259.4509328750614,76.42303064956775,269393,124.63888746734791,362.0,8.100000381469727,43.0,964.0,96400.0,354.0,1.2999999523162842,94.54906712493857,11.33294352975281,1367.672096829773,20.07083835172932
LT_101-102_A1,True,208.0,210.0,2,-42.868595,-10.360314,44.102749,43.802329,13.943246,45.968012,175.0,0.933734,3.582932,25.2,False,196.84051904284945,9.905900955200195,35.86081880785,-113.740291285,258.21609606641846,77.87575473426104,269393,123.57789086146938,362.0,8.100000381469727,43.0,964.0,96400.0,354.0,1.2999999523162842,95.78390393358154,9.975541111849452,1365.245665546744,14.41795597747019
LT_101-102_A1,True,209.0,211.0,14,-51.27375,-10.059978,52.25132,51.33601,12.674883,52.877581,400.0,0.06226,2.614905,13.06,False,233.4256311928581,10.673398971557615,35.803296077,-114.15919206150001,255.04753795152322,1.5606506659808639,264540,92.36331760486274,765.0,6.099999904632568,35.0,930.0,93000.0,334.0,1.100000023841858,78.95246204847678,8.78375215635333,1315.1741967599366,17.74864742388693
LT_101-102_A1,True,209.0,212.0,15,-43.066097,-14.039953,45.296898,43.112887,16.005114,45.987876,400.0,0.04679,1.965161,11.32,False,202.3577013313446,10.013875961303713,35.7982763547,-114.1484987875,164.51081322878485,1.5763836313303292,264540,92.71146744646519,765.0,6.099999904632568,35.0,930.0,93000.0,334.0,1.100000023841858,169.48918677121515,9.483416463267531,1058.0782607534306,19.125022111998675
LT_101-102_A1,True,210.0,211.0,16,-103.806648,38.444252,110.696793,104.064756,-27.603732,107.663547,400.0,0.258108,10.84052,27.67,False,475.2757995380764,18.897008895874023,35.79465411795,-114.165216536,344.5036493141338,1.5763988480578353,264540,91.3311064017178,765.0,6.099999904632568,35.0,930.0,93000.0,334.0,1.100000023841858,169.49635068586622,21.61682367931553,1058.018037182181,44.921332419235334
LT_101-102_A1,True,210.0,212.0,17,-95.47097,33.905773,101.312927,95.687173,-24.825275,98.855092,400.0,0.216202,9.080498,25.33,False,434.9862455678166,17.156763076782227,35.78963439565,-114.154523262,75.03993290589335,1.560647321312595,264540,91.68344274909107,765.0,6.099999904632568,35.0,930.0,93000.0,334.0,1.100000023841858,78.96006709410665,14.404326728253181,1315.1850146832476,33.07414855791828
LT_101-102_A1,True,211.0,213.0,18,-54.601254,-1.347046,54.617863,54.801068,2.945563,54.880173,500.0,0.199815,1.598517,10.92,False,144.66482275850842,9.03529167175293,35.9737901158,-114.3952240275,313.214519946109,56.101241393014526,260525,90.78880369689668,1528.0,1.7999999523162842,35.0,849.0,84900.0,334.0,1.0,20.78548005389098,3.7007167342976572,1131.235527039358,12.78821424015224
LT_101-102_A1,True,211.0,214.0,19,-100.7995,16.276005,102.10508,101.387891,-11.333514,102.019376,500.0,0.588392,4.942491,20.42,False,270.4429007217533,11.579999923706056,35.68454797925,-114.33006002350001,228.5567635847391,39.217093492331436,264540,72.32209336765068,765.0,6.099999904632568,35.0,930.0,93000.0,334.0,1.100000023841858,105.44323641526091,9.600647450862198,1309.3734475971585,20.654374901067772
LT_101-102_A1,True,212.0,213.0,20,-68.775955,6.948985,69.126114,69.098633,-4.367564,69.236527,500.0,0.322678,2.581421,13.83,False,182.50291202927323,9.640340805053713,35.968770393499994,-114.3845307535,312.728141959339,58.27352990394753,260525,91.10269265356733,1528.0,1.7999999523162842,35.0,849.0,84900.0,334.0,1.0,21.271858040661016,4.4638438706747365,1134.4964675085935,16.086688434566753
LT_101-102_A1,True,212.0,223.0,21,-70.024078,1.871342,70.04908,70.691169,3.520972,70.7788,500.0,0.66709,5.392314,14.01,False,184.93967540214288,9.684114456176758,35.80789751575,-114.84130532949999,272.07825544446206,125.42411855974576,257353,50.9569086479279,899.0,5.800000190734863,27.0,898.0,89800.0,334.0,0.8999999761581421,61.92174455553794,7.807022665363547,1239.2595409196622,14.923401377640232
LT_101-102_A1,True,213.0,223.0,22,-40.251522,-3.574707,40.409943,40.451618,5.157284,40.779051,500.0,0.200096,1.582577,8.08,False,106.7766274520342,8.569345474243164,35.985222525750004,-115.07967101,246.747631827701,89.64501743467814,253425,49.52932837718548,1082.0,7.199999809265137,21.0,905.0,90500.0,82.0,0.699999988079071,15.252368172298986,8.466589928668327,1007.0910517813055,10.602480010439141
LT_101-102_A1,True,214.0,216.0,23,-196.815247,0.032559,196.815247,198.98397,25.55838,200.618671,500.0,2.168723,25.590939,39.36,False,522.6995045479036,21.127519607543945,35.4145503497,-114.6116655375,212.44947011073543,40.306364052426176,265345,34.124564386584666,697.0,6.300000190734863,36.0,935.0,93500.0,354.0,1.2999999523162842,141.55052988926457,18.684222402416708,1278.7406538164457,40.87611533956388
LT_101-102_A1,True,215.0,216.0,24,220.934296,-29.486042,222.893219,-219.85833,38.631747,223.22656,500.0,1.075965,9.145705,44.58,False,582.7894399563351,24.229612350463867,35.205040229,-114.65326848149999,311.7614206360051,18.865123622721175,266961,16.946118844596615,770.0,5.599999904632568,42.0,923.0,92300.0,354.0,1.2999999523162842,42.238579363994916,20.63213263144553,1295.684090564996,44.979285012460394
LT_101-102_A1,True,215.0,221.0,1,-60.105133,-36.503654,70.321716,60.405952,38.960344,71.880369,500.0,0.300819,2.45669,14.06,False,183.86720631644,9.665632247924805,35.23245624485,-114.8868583705,288.44475129996886,59.50731844131268,265345,2.742624339204692,697.0,6.300000190734863,36.0,935.0,93500.0,354.0,1.2999999523162842,65.55524870003114,8.019372557248062,1346.9152934976514,13.650985121638653
