label,solver,FromBus#,ToBus#,CKT,Current(A),weather_site_id,T_min,T_mean,T_max,R_factor_min,R_factor_mean,R_factor_max,n_rows,csv
0109_0111_14,inlf,109,111,14,266.5322777232485,273502,2.3619409546402608,29.241853026841216,66.92684936523438,0.7603803233718334,0.8490522389376419,0.9733681520418243,17520,temperature_calculation/output/rts_gmlc_export_13_40_summer_v35/base_case/inlf/timeseries/0109_0111_14.csv
0109_0112_15,inlf,109,112,15,423.44798391648885,273502,6.491357277903717,33.738142327362574,73.42322761523974,0.7740025128555249,0.8638846752992029,0.9947985161784605,17520,temperature_calculation/output/rts_gmlc_export_13_40_summer_v35/base_case/inlf/timeseries/0109_0112_15.csv
0110_0111_16,inlf,110,111,16,320.76391971376637,273502,4.204842233176805,30.591971250894936,68.65112867498101,0.7664597177585255,0.8535060321213986,0.9790562342407183,17520,temperature_calculation/output/rts_gmlc_export_13_40_summer_v35/base_case/inlf/timeseries/0110_0111_16.csv
0110_0112_17,inlf,110,112,17,463.2772240974322,273502,6.435473107382222,33.83653005682844,77.67695376695337,0.7738181611940821,0.8642092384308261,1.0088307810590778,17520,temperature_calculation/output/rts_gmlc_export_13_40_summer_v35/base_case/inlf/timeseries/0110_0112_17.csv
0111_0113_18,inlf,111,113,18,309.8349664370529,277498,3.7514921305916005,30.29971006155745,66.66024780273438,0.7649641986545117,0.852541915890866,0.9724886822289687,17520,temperature_calculation/output/rts_gmlc_export_13_40_summer_v35/base_case/inlf/timeseries/0111_0113_18.csv
0111_0114_19,inlf,111,114,19,33.26017212797721,271871,-0.15848198234982647,26.04430651689915,60.34329345657898,0.7520659089028202,0.8385041175975965,0.9516502047476882,17520,temperature_calculation/output/rts_gmlc_export_13_40_summer_v35/base_case/inlf/timeseries/0111_0114_19.csv
0112_0113_20,inlf,112,113,20,152.84435595838022,277498,0.8554868683276027,27.427677498923824,61.479766845703125,0.7554108067608237,0.8430676055504138,0.9553992226809509,17520,temperature_calculation/output/rts_gmlc_export_13_40_summer_v35/base_case/inlf/timeseries/0112_0113_20.csv
0112_0123_21,inlf,112,123,21,381.7460002974011,269416,3.244401787849256,30.205109418602774,71.3806180067113,0.7632914003233598,0.8522298456652636,0.9880603205231012,17520,temperature_calculation/output/rts_gmlc_export_13_40_summer_v35/base_case/inlf/timeseries/0112_0123_21.csv
0113_0123_22,inlf,113,123,22,351.1814871732184,270224,2.290095329284668,28.832354208634293,65.53622229439497,0.7601433177890699,0.8477013772036149,0.9687807275786124,17520,temperature_calculation/output/rts_gmlc_export_13_40_summer_v35/base_case/inlf/timeseries/0113_0123_22.csv
0113_0215_B2,inlf,113,215,B2,226.26955838251737,273483,1.4735757709394193,27.693971445570167,60.43426347994682,0.7574497690475062,0.8439460605948085,0.9519502982230472,17520,temperature_calculation/output/rts_gmlc_export_13_40_summer_v35/base_case/inlf/timeseries/0113_0215_B2.csv
0114_0116_23,inlf,114,116,23,468.9395935494912,262163,5.434163844858517,33.080365879658984,73.46075661018403,0.7705150250028895,0.8617147910571977,0.9949223174714866,17520,temperature_calculation/output/rts_gmlc_export_13_40_summer_v35/base_case/inlf/timeseries/0114_0116_23.csv
0115_0116_24,inlf,115,116,24,101.7260387692222,256615,-4.091761589050293,21.633763254608873,54.273576253981446,0.7390907385880796,0.8239545417395112,0.9316273174015023,17520,temperature_calculation/output/rts_gmlc_export_13_40_summer_v35/base_case/inlf/timeseries/0115_0116_24.csv
0115_0121_1,inlf,115,121,1,281.1013174273554,249642,2.5736492393514254,28.13608926430981,65.70820445237041,0.7610787102972097,0.845404526447975,0.9693480652748764,17520,temperature_calculation/output/rts_gmlc_export_13_40_summer_v35/base_case/inlf/timeseries/0115_0121_1.csv
0115_0121_2,inlf,115,121,2,281.1013174273554,249642,2.5736492393514254,28.13608926430981,65.70820445237041,0.7610787102972097,0.845404526447975,0.9693480652748764,17520,temperature_calculation/output/rts_gmlc_export_13_40_summer_v35/base_case/inlf/timeseries/0115_0121_2.csv
0115_0124_26,inlf,115,124,26,287.13483098654,263770,2.0804658904553435,28.22285729574984,65.52559900134656,0.7594517885961897,0.8456907583201997,0.9687456832770651,17520,temperature_calculation/output/rts_gmlc_export_13_40_summer_v35/base_case/inlf/timeseries/0115_0124_26.csv
0116_0117_27,inlf,116,117,27,358.53831225778373,253477,2.0414249655320873,28.257065272657698,64.37987041473389,0.7593229997225838,0.8458036041818938,0.9649661341393834,17520,temperature_calculation/output/rts_gmlc_export_13_40_summer_v35/base_case/inlf/timeseries/0116_0117_27.csv
0116_0119_28,inlf,116,119,28,211.58841620517555,256610,1.8185199767158338,28.011184635742122,59.51916265192267,0.7585876769174189,0.8449924889142069,0.9489315478960819,17520,temperature_calculation/output/rts_gmlc_export_13_40_summer_v35/base_case/inlf/timeseries/0116_0119_28.csv
0117_0118_29,inlf,117,118,29,256.0948994102559,248877,-1.336514378258471,24.24200902327349,59.75655183415074,0.7481797954042635,0.8325586676738773,0.9497146514072178,17520,temperature_calculation/output/rts_gmlc_export_13_40_summer_v35/base_case/inlf/timeseries/0117_0118_29.csv
0117_0122_30,inlf,117,122,30,130.70702737610534,244330,3.667430734447862,27.294230868061764,61.209462987972074,0.7646868954772847,0.842627389512781,0.9545075396730057,17520,temperature_calculation/output/rts_gmlc_export_13_40_summer_v35/base_case/inlf/timeseries/0117_0122_30.csv
0118_0121_1,inlf,118,121,1,55.25769440100717,245078,2.3883481502703034,26.916557459837218,57.180492157094704,0.7604674358822816,0.8413815139877575,0.9412167015045977,17520,temperature_calculation/output/rts_gmlc_export_13_40_summer_v35/base_case/inlf/timeseries/0118_0121_1.csv
0118_0121_2,inlf,118,121,2,55.25769440100717,245078,2.3883481502703034,26.916557459837218,57.180492157094704,0.7604674358822816,0.8413815139877575,0.9412167015045977,17520,temperature_calculation/output/rts_gmlc_export_13_40_summer_v35/base_case/inlf/timeseries/0118_0121_2.csv
0119_0120_1,inlf,119,120,1,215.71601377640104,257390,1.4594263548383424,27.401176700494343,61.801104703350575,0.7574030927106771,0.8429801842614435,0.9564592575242523,17520,temperature_calculation/output/rts_gmlc_export_13_40_summer_v35/base_case/inlf/timeseries/0119_0120_1.csv
0119_0120_2,inlf,119,120,2,215.71601377640104,257390,1.4594263548383424,27.401176700494343,61.801104703350575,0.7574030927106771,0.8429801842614435,0.9564592575242523,17520,temperature_calculation/output/rts_gmlc_export_13_40_summer_v35/base_case/inlf/timeseries/0119_0120_2.csv
0120_0123_1,inlf,120,123,1,330.9814798521375,259756,1.064237450917517,27.985265354286486,61.48927346112032,0.7560994367676483,0.8449069859434164,0.955430583267151,17520,temperature_calculation/output/rts_gmlc_export_13_40_summer_v35/base_case/inlf/timeseries/0120_0123_1.csv
0120_0123_2,inlf,120,123,2,330.9814798521375,259756,1.064237450917517,27.985265354286486,61.48927346112032,0.7560994367676483,0.8449069859434164,0.955430583267151,17520,temperature_calculation/output/rts_gmlc_export_13_40_summer_v35/base_case/inlf/timeseries/0120_0123_2.csv
0121_0122_34,inlf,121,122,34,138.24967273235058,240603,3.0070648193359375,26.036373916599036,62.64294952772616,0.7625084690557229,0.8384779493994959,0.9592363496883203,17520,temperature_calculation/output/rts_gmlc_export_13_40_summer_v35/base_case/inlf/timeseries/0121_0122_34.csv
0121_0325_1,inlf,121,325,1,489.8527568884931,233264,9.686168052373887,33.730692522264704,69.92121380488243,0.7845416095044137,0.8638600997542069,0.9832460128790376,17520,temperature_calculation/output/rts_gmlc_export_13_40_summer_v35/base_case/inlf/timeseries/0121_0325_1.csv
0123_0217_B3,inlf,123,217,B3,384.07858767573686,263740,3.536297653910424,29.095267916499193,71.04656890167098,0.7642543114191946,0.8485686814582669,0.9869583535986036,17520,temperature_calculation/output/rts_gmlc_export_13_40_summer_v35/base_case/inlf/timeseries/0123_0217_B3.csv
0201_0202_B1,inlf,201,202,B1,139.82377083433457,264540,-2.9687666895379152,22.23869515703511,59.448974491599074,0.7427952934483382,0.8259501014880298,0.9487000099874303,17520,temperature_calculation/output/rts_gmlc_export_13_40_summer_v35/base_case/inlf/timeseries/0201_0202_B1.csv
0201_0203_B2,inlf,201,203,B2,188.67710730760575,269393,0.12862334286046462,25.410297353622706,61.82841352587275,0.7530130168802257,0.8364126372816271,0.9565493443369765,17520,temperature_calculation/output/rts_gmlc_export_13_40_summer_v35/base_case/inlf/timeseries/0201_0203_B2.csv
0201_0205_B3,inlf,201,205,B3,268.6855307921156,264540,-1.2458144196780268,24.357624073537647,62.87829885746032,0.7484789979852638,0.8329400605872032,0.9600127240990178,17520,temperature_calculation/output/rts_gmlc_export_13_40_summer_v35/base_case/inlf/timeseries/0201_0205_B3.csv
0202_0204_B4,inlf,202,204,B4,142.22234447605194,260525,-7.628675461954117,17.36292758303218,56.15019607543945,0.7274231063629722,0.8098658356809395,0.9378179430966489,17520,temperature_calculation/output/rts_gmlc_export_13_40_summer_v35/base_case/inlf/timeseries/0202_0204_B4.csv
0202_0206_B5,inlf,202,206,B5,214.74362256455993,264540,-1.1176486008598658,23.787818722689124,60.721809333146666,0.7489017935894363,0.8310603769102748,0.9528988594217502,17520,temperature_calculation/output/rts_gmlc_export_13_40_summer_v35/base_case/inlf/timeseries/0202_0206_B5.csv
0203_0209_B6,inlf,203,209,B6,378.8380515723659,269393,2.980539679961339,29.052311880792118,64.45976631619124,0.7624209674704246,0.8484269773499712,0.9652296961112027,17520,temperature_calculation/output/rts_gmlc_export_13_40_summer_v35/base_case/inlf/timeseries/0203_0209_B6.csv
0203_0224_B7,inlf,203,224,B7,726.9578055090454,270208,11.21430654204869,42.21027066943231,90.65227067829255,0.7895826589976312,0.8918326777700751,1.0516339793177416,17520,temperature_calculation/output/rts_gmlc_export_13_40_summer_v35/base_case/inlf/timeseries/0203_0224_B7.csv
0204_0209_B8,inlf,204,209,B8,153.1923612574606,264540,-2.6427504543089526,22.6730066589064,57.77909328862734,0.7438707614039495,0.8273828157290491,0.943191377197371,17520,temperature_calculation/output/rts_gmlc_export_13_40_summer_v35/base_case/inlf/timeseries/0204_0209_B8.csv
0205_0210_B9,inlf,205,210,B9,142.09726751889772,264540,-2.722077846857246,22.640619871050127,59.07563304901123,0.7436090748390827,0.8272759776370745,0.9474684248250443,17520,temperature_calculation/output/rts_gmlc_export_13_40_summer_v35/base_case/inlf/timeseries/0205_0210_B9.csv
0206_0210_10,inlf,206,210,10,664.8384294256282,265345,6.715790748596191,36.179630419723566,84.90767362504994,0.7747428778429524,0.8719386981471666,1.0326836039036968,17520,temperature_calculation/output/rts_gmlc_export_13_40_summer_v35/base_case/inlf/timeseries/0206_0210_10.csv
0207_0208_11,inlf,207,208,11,71.92892893883065,269393,-1.5554960727417892,23.85718604605301,61.767744878990925,0.7474574148298209,0.8312892070278669,0.95634920956275,17520,temperature_calculation/output/rts_gmlc_export_13_40_summer_v35/base_case/inlf/timeseries/0207_0208_11.csv
0208_0209_1,inlf,208,209,1,386.3683862721177,269393,2.180483771105628,28.517686094600904,69.64191207256226,0.7597817292985354,0.8466633446250905,0.982324647527873,17520,temperature_calculation/output/rts_gmlc_export_13_40_summer_v35/base_case/inlf/timeseries/0208_0209_1.csv
0208_0210_2,inlf,208,210,2,313.18991286508424,269393,0.8602647309385247,26.844168462386982,66.63113137880282,0.7554265680560572,0.8411427159197966,0.9723926324696724,17520,temperature_calculation/output/rts_gmlc_export_13_40_summer_v35/base_case/inlf/timeseries/0208_0210_2.csv
0209_0211_14,inlf,209,211,14,427.5927496432771,264540,1.7214555740356445,27.870441992979107,72.67683322849189,0.7582674791989226,0.8445282046672172,0.9923362975572565,17520,temperature_calculation/output/rts_gmlc_export_13_40_summer_v35/base_case/inlf/timeseries/0209_0211_14.csv
0209_0212_15,inlf,209,212,15,500.74841084941033,264540,5.380681037902832,30.87995311983271,71.91488265991211,0.7703385950008174,0.8544560316563058,0.9898227619362714,17520,temperature_calculation/output/rts_gmlc_export_13_40_summer_v35/base_case/inlf/timeseries/0209_0212_15.csv
0210_0211_16,inlf,210,211,16,649.2856990021379,264540,10.775657104519041,36.961617240671,82.60394004660338,0.7881356346999647,0.8745183297015546,1.0250840080119608,17520,temperature_calculation/output/rts_gmlc_export_13_40_summer_v35/base_case/inlf/timeseries/0210_0211_16.csv
0210_0212_17,inlf,210,212,17,711.5391909760708,264540,8.242130279541016,38.77497674576203,91.66639919914451,0.7797779929002172,0.880500271178669,1.054979403898459,17520,temperature_calculation/output/rts_gmlc_export_13_40_summer_v35/base_case/inlf/timeseries/0210_0212_17.csv
0211_0213_18,inlf,211,213,18,347.3764784118792,260525,-3.8302476915214356,20.907672204814414,63.05369900385995,0.7399534251243554,0.8215593001149282,0.9605913371141945,17520,temperature_calculation/output/rts_gmlc_export_13_40_summer_v35/base_case/inlf/timeseries/0211_0213_18.csv
0211_0214_19,inlf,211,214,19,343.00055539404576,264540,0.2788193688111278,26.052789482927423,66.25196352697822,0.7535084861100225,0.8385321013516126,0.9711418270484363,17520,temperature_calculation/output/rts_gmlc_export_13_40_summer_v35/base_case/inlf/timeseries/0211_0214_19.csv
0212_0213_20,inlf,212,213,20,268.5934180855228,260525,-5.612882618250296,19.16624347195324,59.79929456579703,0.7340728384139904,0.8158146451045485,0.9498556518644146,17520,temperature_calculation/output/rts_gmlc_export_13_40_summer_v35/base_case/inlf/timeseries/0212_0213_20.csv
0212_0223_21,inlf,212,223,21,472.0999211349107,257353,1.6865636357001677,27.288039768916878,71.2389672833524,0.758152377073525,0.8426069662085991,0.9875930406842469,17520,temperature_calculation/output/rts_gmlc_export_13_40_summer_v35/base_case/inlf/timeseries/0212_0223_21.csv
0213_0223_22,inlf,213,223,22,405.1757918333843,253425,1.1157474517822266,26.916426991948942,67.42413685266365,0.7562693588431076,0.8413810835980472,0.97500861254552,17520,temperature_calculation/output/rts_gmlc_export_13_40_summer_v35/base_case/inlf/timeseries/0213_0223_22.csv
0214_0216_23,inlf,214,216,23,775.2072933995946,265345,10.911296855919659,43.52133163545295,96.83222960306011,0.7885830854412935,0.8961576282002828,1.0720205339502578,17520,temperature_calculation/output/rts_gmlc_export_13_40_summer_v35/base_case/inlf/timeseries/0214_0216_23.csv
0215_0216_24,inlf,215,216,24,443.3008113819642,266961,0.9229027766223226,27.846500623047167,73.50572211705003,0.7556331995168731,0.8444492264649288,0.9950706504577511,17520,temperature_calculation/output/rts_gmlc_export_13_40_summer_v35/base_case/inlf/timeseries/0215_0216_24.csv
0215_0221_1,inlf,215,221,1,361.257500874093,265345,-0.08551564157960456,26.080499728272777,66.16191482543945,0.7523066115208401,0.8386235123848397,0.9708447728453495,17520,temperature_calculation/output/rts_gmlc_export_13_40_summer_v35/base_case/inlf/timeseries/0215_0221_1.csv
0215_0221_2,inlf,215,221,2,361.257500874093,265345,-0.08551564157960456,26.080499728272777,66.16191482543945,0.7523066115208401,0.8386235123848397,0.9708447728453495,17520,temperature_calculation/output/rts_gmlc_export_13_40_summer_v35/base_case/inlf/timeseries/0215_0221_2.csv
0215_0224_26,inlf,215,224,26,428.30400341950366,270208,4.97769446443499,31.498432930127034,75.4867707439771,0.7690092159715737,0.8564962834759645,1.0016057676897867,17520,temperature_calculation/output/rts_gmlc_export_13_40_summer_v35/base_case/inlf/timeseries/0215_0224_26.csv
0216_0217_27,inlf,216,217,27,710.9233214517524,266153,8.271049499511719,39.24800373037267,90.168989553742,0.7798733921197006,0.8820607007190292,1.0500397232444483,17520,temperature_calculation/output/rts_gmlc_export_13_40_summer_v35/base_case/inlf/timeseries/0216_0217_27.csv
0216_0219_28,inlf,216,219,28,529.3891843689737,264540,4.459105491638184,30.63881833993489,76.20532703399658,0.7672984857621267,0.8536605721032519,1.0039761535194256,17520,temperature_calculation/output/rts_gmlc_export_13_40_summer_v35/base_case/inlf/timeseries/0216_0219_28.csv
0217_0218_29,inlf,217,218,29,300.2126549403702,263731,-2.7836175903485127,23.140104939467502,64.48908233642578,0.7434060664764013,0.8289236875586741,0.9653264043022108,17520,temperature_calculation/output/rts_gmlc_export_13_40_summer_v35/base_case/inlf/timeseries/0217_0218_29.csv
0217_0222_30,inlf,217,222,30,55.53940108135324,257353,-4.865274429321289,19.976309758972278,56.16891416633007,0.7365390611466748,0.8184869056838361,0.9378796906563338,17520,temperature_calculation/output/rts_gmlc_export_13_40_summer_v35/base_case/inlf/timeseries/0217_0222_30.csv
0218_0221_1,inlf,218,221,1,91.18832521773284,260530,-6.148142337705394,18.758076730937802,55.07225194618513,0.7323071144591718,0.8144681776496373,0.9342620024909967,17520,temperature_calculation/output/rts_gmlc_export_13_40_summer_v35/base_case/inlf/timeseries/0218_0221_1.csv
0218_0221_2,inlf,218,221,2,91.18832521773284,260530,-6.148142337705394,18.758076730937802,55.07225194618513,0.7323071144591718,0.8144681776496373,0.9342620024909967,17520,temperature_calculation/output/rts_gmlc_export_13_40_summer_v35/base_case/inlf/timeseries/0218_0221_2.csv
0219_0220_1,inlf,219,220,1,116.39881037140847,258141,-4.349485206266763,20.39550713863669,58.68620936737716,0.7382405554935906,0.8198697611989572,0.9461837872963043,17520,temperature_calculation/output/rts_gmlc_export_13_40_summer_v35/base_case/inlf/timeseries/0219_0220_1.csv
0219_0220_2,inlf,219,220,2,116.39881037140847,258141,-4.349485206266763,20.39550713863669,58.68620936737716,0.7382405554935906,0.8198697611989572,0.9461837872963043,17520,temperature_calculation/output/rts_gmlc_export_13_40_summer_v35/base_case/inlf/timeseries/0219_0220_2.csv
0220_0223_1,inlf,220,223,1,129.16146210269235,253425,-3.5344276428222656,20.766699905188453,59.83591925887595,0.7409292813812682,0.8210942582719352,0.9499764700309172,17520,temperature_calculation/output/rts_gmlc_export_13_40_summer_v35/base_case/inlf/timeseries/0220_0223_1.csv
0220_0223_2,inlf,220,223,2,129.16146210269235,253425,-3.5344276428222656,20.766699905188453,59.83591925887595,0.7409292813812682,0.8210942582719352,0.9499764700309172,17520,temperature_calculation/output/rts_gmlc_export_13_40_summer_v35/base_case/inlf/timeseries/0220_0223_2.csv
0221_0222_34,inlf,221,222,34,60.126696244112296,253425,-4.069606780833055,20.37660825038823,59.71698441747867,0.739163823249902,0.8198074172218431,0.9495841257335891,17520,temperature_calculation/output/rts_gmlc_export_13_40_summer_v35/base_case/inlf/timeseries/0221_0222_34.csv
0223_0318_1,inlf,223,318,1,170.5897067693167,239061,0.32950497860781525,26.016932318710893,64.84866282734583,0.7536756886700688,0.8384138151225023,0.9665125946009118,17520,temperature_calculation/output/rts_gmlc_export_13_40_summer_v35/base_case/inlf/timeseries/0223_0318_1.csv
0301_0302_C1,inlf,301,302,C1,142.94631599324086,193839,1.6872747183599586,23.69969999113636,63.14701989533205,0.7581547228052148,0.830769689325322,0.9608991856736284,17520,temperature_calculation/output/rts_gmlc_export_13_40_summer_v35/base_case/inlf/timeseries/0301_0302_C1.csv
0301_0303_C2,inlf,301,303,C2,84.61209618548247,201352,-5.07800264346497,17.25589454609377,51.406837598195125,0.7358373096605707,0.8095127532605557,0.9221704706918727,17520,temperature_calculation/output/rts_gmlc_export_13_40_summer_v35/base_case/inlf/timeseries/0301_0303_C2.csv
0301_0305_C3,inlf,301,305,C3,141.6612880776725,197187,-4.86181640625,17.75206394079811,59.456925471626164,0.7365504685325687,0.811149525380769,0.9487262388168899,17520,temperature_calculation/output/rts_gmlc_export_13_40_summer_v35/base_case/inlf/timeseries/0301_0305_C3.csv
0302_0304_C4,inlf,302,304,C4,109.71591755039393,196510,-4.3691083914291085,18.087739372187826,57.411993980407715,0.7381758221933785,0.8122568572585577,0.941980383695038,17520,temperature_calculation/output/rts_gmlc_export_13_40_summer_v35/base_case/inlf/timeseries/0302_0304_C4.csv
0302_0306_C5,inlf,302,306,C5,122.5373678082546,198553,-8.874608992464346,13.71209435483652,54.580566482756694,0.723312999435492,0.7978224043302019,0.9326400220402813,17520,temperature_calculation/output/rts_gmlc_export_13_40_summer_v35/base_case/inlf/timeseries/0302_0306_C5.csv
0303_0309_C6,inlf,303,309,C6,72.37290889113626,206968,-2.520819044165819,19.739798286280738,59.90465551525995,0.7442729908337182,0.8177066975759927,0.9502032183739186,17520,temperature_calculation/output/rts_gmlc_export_13_40_summer_v35/base_case/inlf/timeseries/0303_0309_C6.csv
0303_0324_C7,inlf,303,324,C7,703.8656756942883,208330,12.654716278156002,37.38859255379581,89.39107937800873,0.7943343073719713,0.8759268431971492,1.0474735397973032,17520,temperature_calculation/output/rts_gmlc_export_13_40_summer_v35/base_case/inlf/timeseries/0303_0324_C7.csv
0304_0309_C8,inlf,304,309,C8,156.59456108013626,202769,-1.532454490661621,20.87400262496547,54.087314155258355,0.7475334247964914,0.8214482303266983,0.9310128727914635,17520,temperature_calculation/output/rts_gmlc_export_13_40_summer_v35/base_case/inlf/timeseries/0304_0309_C8.csv
0305_0310_C9,inlf,305,310,C9,98.36792676292674,203469,-1.8214268206834276,20.56045374308298,58.69809747997351,0.7465801579115506,0.8204138898904142,0.9462230040062976,17520,temperature_calculation/output/rts_gmlc_export_13_40_summer_v35/base_case/inlf/timeseries/0305_0310_C9.csv
0306_0310_10,inlf,306,310,10,591.1641013588231,205576,9.461822131165604,32.46117033111362,82.46868537790579,0.7838015333267281,0.8596721781479048,1.0246378275880657,17520,temperature_calculation/output/rts_gmlc_export_13_40_summer_v35/base_case/inlf/timeseries/0306_0310_10.csv
0307_0308_11,inlf,307,308,11,188.7212702956611,195171,4.765101527832485,21.516328706389825,51.41749011482898,0.7683079107413457,0.8235671466350847,0.9222056113966856,17520,temperature_calculation/output/rts_gmlc_export_13_40_summer_v35/base_case/inlf/timeseries/0307_0308_11.csv
0308_0309_1,inlf,308,309,1,397.9322658682722,202071,5.290941036013805,27.644724731501277,67.35425909455807,0.7700425591414364,0.8437836046886998,0.974778098597036,17520,temperature_calculation/output/rts_gmlc_export_13_40_summer_v35/base_case/inlf/timeseries/0308_0309_1.csv
0308_0310_2,inlf,308,310,2,363.45392323319953,202071,4.353084778286529,26.496355210860546,64.9971969625476,0.766948742812176,0.8399953435924923,0.9670025815569655,17520,temperature_calculation/output/rts_gmlc_export_13_40_summer_v35/base_case/inlf/timeseries/0308_0310_2.csv
0309_0311_14,inlf,309,311,14,475.5051784094613,206974,6.587505340576172,30.503258145161208,68.2880506515503,0.7743196877358671,0.8532133838046901,0.9778585062217064,17520,temperature_calculation/output/rts_gmlc_export_13_40_summer_v35/base_case/inlf/timeseries/0309_0311_14.csv
0309_0312_15,inlf,309,312,15,610.3809452304463,206278,9.776295997337456,33.97306090573558,82.04084679297375,0.7848389251170712,0.8646596287399126,1.0232264663166082,17520,temperature_calculation/output/rts_gmlc_export_13_40_summer_v35/base_case/inlf/timeseries/0309_0312_15.csv
0310_0311_16,inlf,310,311,16,626.3446900683825,206974,9.897389816395162,34.790475077310774,83.53595733642578,0.7852383914869828,0.8673561286469631,1.028158562653621,17520,temperature_calculation/output/rts_gmlc_export_13_40_summer_v35/base_case/inlf/timeseries/0310_0311_16.csv
0310_0312_17,inlf,310,312,17,763.102963377972,206974,14.142632484436035,44.56285511001146,87.91226080931665,0.7992426709059692,0.8995934237247545,1.0425951877064186,17520,temperature_calculation/output/rts_gmlc_export_13_40_summer_v35/base_case/inlf/timeseries/0310_0312_17.csv
0311_0313_18,inlf,311,313,18,485.8378800219655,207669,4.761365220151674,28.29725809027677,74.40094027529994,0.7682955853454028,0.8459361929389068,0.9980238114922104,17520,temperature_calculation/output/rts_gmlc_export_13_40_summer_v35/base_case/inlf/timeseries/0311_0313_18.csv
0311_0314_19,inlf,311,314,19,200.31917203352677,210340,-0.02956483381808539,22.4354509310558,64.66632183331967,0.7524911830063546,0.8265991628143534,0.9659110849983861,17520,temperature_calculation/output/rts_gmlc_export_13_40_summer_v35/base_case/inlf/timeseries/0311_0314_19.csv
