FromBus#,ToBus#,CKT,Pij(MW),Qij(MVAr),Sij(MVA),Pji(MW),Qji(MVAr),Sji(MVA),RateA,Ploss(MW),Qloss(MVAr),Current(A),Tcond(degC),lat_mid,lon_mid,bearing_deg,length_km,weather_site_id,weather_site_distance_km,weather_site_elevation_m,air_temperature,ghi,surface_pressure,surface_pressure_pa,wind_direction,wind_speed,wind_conductor_angle_deg,Tcond_realweather(degC),Ampacity_at_75C(A),Loading_realweather_%
112,113,20,-178.289703,19.4207,179.344315,180.320942,-3.170788,180.348818,500.0,2.031239,16.249912,460.3762500368809,56.45169258117676,34.132573174849995,-114.29402968950001,4.126021058856338,49.43428786192113,277498,4.172118022807155,151.0,42.29999923706055,833.0,989.0,98900.0,107.0,2.5999999046325684,102.87397894114366,53.2850176261054,1036.7789137969953,44.40447658709078
112,123,21,-78.03759,-70.404037,105.102776,79.264144,80.31868,112.84456,500.0,1.226554,9.914642,269.7984705193822,50.287370681762695,34.14643314265,-114.691095425,307.21393123188295,87.0443510046333,269416,1.9810322366643094,324.0,41.70000076293945,849.0,971.0,97100.0,128.0,2.799999952316284,0.7860687681170475,56.092219300007855,688.1021386702778,39.2090730949847
113,123,22,18.523716,-88.570801,90.487091,-17.756347,94.639995,96.291311,500.0,0.767369,6.069194,231.54480950326217,49.42702293395996,34.3681403032,-114.6717226875,272.6456124243665,72.95310639099516,270224,1.0590202066430323,388.0,41.400001525878906,847.0,966.0,96600.0,137.0,2.799999952316284,44.354387575633496,48.97589983166836,1007.7230552493111,22.97702809289978
113,215,B2,283.261597,-58.86264,289.312897,-274.650795,123.443649,301.11691,500.0,8.610802,64.581009,740.3144347153551,70.78890800476074,34.7514356122,-114.425215633,342.78515118710203,92.50852375989442,273483,7.038480495579008,151.0,42.5,838.0,987.0,98700.0,137.0,3.0999999046325684,154.21484881289797,65.38805484771729,932.388400799089,79.39979026775539
114,116,23,-73.718758,-44.221298,85.964981,74.099673,48.7161,88.679309,500.0,0.380915,4.494802,224.03368518668407,49.2728328704834,33.71905866655,-115.07048464,254.58110202453383,48.11325865555416,262163,1.5254500733407452,387.0,42.79999923706055,848.0,984.0,98400.0,125.0,3.0999999046325684,50.418897975466166,49.642932917042344,1036.3115443735392,21.618372042947247
115,116,24,-107.052231,-26.613443,110.310722,107.300653,28.725034,111.079061,500.0,0.248422,2.111591,280.8056255894058,50.5588436126709,33.5836074796,-115.325283222,2.6007230139453554,17.236067799848346,256615,1.991195585655014,994.0,37.79999923706055,878.0,903.0,90300.0,123.0,3.4000000953674316,120.39927698605464,45.31398585160059,1146.9799543644317,24.482173774781156
115,121,1,-36.321312,3.456948,36.485451,36.407134,-2.75607,36.511304,500.0,0.085822,0.700878,92.87691810200111,47.39712715148926,33.5166525943,-115.700143213,272.1450146356158,68.75953430638423,249642,1.4759306061184725,343.0,41.900001525878906,868.0,983.0,98300.0,123.0,3.5,30.85498536438422,48.279684592198464,1005.9711186612424,9.232563080499046
115,121,2,-36.321312,3.456948,36.485451,36.407134,-2.75607,36.511304,500.0,0.085822,0.700878,92.87691810200111,47.39712715148926,33.5166525943,-115.700143213,272.1450146356158,68.75953430638423,249642,1.4759306061184725,343.0,41.900001525878906,868.0,983.0,98300.0,123.0,3.5,30.85498536438422,48.279684592198464,1005.9711186612424,9.232563080499046
115,124,26,63.809605,29.147449,70.151543,-63.431081,-26.335556,68.680882,500.0,0.378524,2.811893,178.57691039477652,48.44857215881348,33.524574389449995,-114.9929983545,86.0634407392426,62.52120431249092,263770,1.2987773397332119,181.0,43.099998474121094,843.0,985.0,98500.0,125.0,3.200000047683716,38.936559260757406,49.7593870654091,1002.0924633922735,17.820402499611635
116,117,27,-7.878402,18.851854,20.431877,7.894444,-18.712822,20.309898,500.0,0.016042,0.139032,51.664310376958134,47.12729454040527,33.6181318947,-115.48093336950001,252.22842579087137,31.107139968025567,253477,1.9140400448987045,626.0,40.29999923706055,872.0,951.0,95100.0,123.0,3.5,50.77157420912863,45.84879705540516,1109.7604975947208,4.655446872449923
116,119,28,-103.974686,-59.264397,119.678757,104.402162,62.541714,121.701592,500.0,0.427476,3.277318,302.6212641734556,51.128034591674805,33.76505507735,-115.3450942825,349.13986505303745,23.556813083232125,256610,0.7090697519730219,173.0,42.900001525878906,810.0,993.0,99300.0,135.0,3.299999952316284,145.86013494696255,51.05739225099387,998.9323056165108,30.29447165458193
117,118,29,4.024248,40.156445,40.357582,-3.988378,-39.905354,40.10417,500.0,0.03587,0.25109,102.60739834189062,47.48324394226074,33.55988168545,-115.720382362,257.0094374622221,15.136559396239369,248877,2.067412682375808,673.0,38.400001525878906,880.0,920.0,92000.0,123.0,3.5,45.99056253777792,44.42527080005675,1117.9487585435186,9.178184380791224
117,122,30,-11.918692,-16.052786,19.993677,11.943099,16.235843,20.155401,500.0,0.024408,0.183057,50.83305487078232,47.12401390075683,33.19704830715,-115.9825780325,217.2849118719248,105.44450604735857,244330,1.4502294277503673,-1.0,44.20000076293945,867.0,1014.0,101400.0,108.0,3.5,70.7150881280752,49.24600408590777,1089.7721202628236,4.664558206767371
118,121,1,6.984433,-14.569129,16.156788,-6.978486,14.620666,16.200714,500.0,0.005947,0.051537,41.32837337085857,47.08382606506348,33.53582614645,-115.9353669965,265.66484574225194,25.175829908557873,245078,0.7639325348498951,-54.0,43.79999923706055,863.0,1013.0,101300.0,123.0,3.5,37.33515425774806,49.519692632857186,1014.8210482052408,4.072478930541474
118,121,2,6.984433,-14.569129,16.156788,-6.978486,14.620666,16.200714,500.0,0.005947,0.051537,41.32837337085857,47.08382606506348,33.53582614645,-115.9353669965,265.66484574225194,25.175829908557873,245078,0.7639325348498951,-54.0,43.79999923706055,863.0,1013.0,101300.0,123.0,3.5,37.33515425774806,49.519692632857186,1014.8210482052408,4.072478930541474
119,120,1,-129.535812,-44.624516,137.006836,130.439522,51.854191,140.368536,500.0,0.903709,7.229675,340.75256877065783,52.2213077545166,34.056828753299996,-115.315800239,13.212646757626715,42.89429659955225,257390,1.5908349052243251,342.0,42.0,867.0,977.0,97700.0,128.0,3.0999999046325684,114.78735324237329,50.280914306640625,1074.7579687594014,31.70505161864399
119,120,2,-129.535812,-44.624516,137.006836,130.439522,51.854191,140.368536,500.0,0.903709,7.229675,340.75256877065783,52.2213077545166,34.056828753299996,-115.315800239,13.212646757626715,42.89429659955225,257390,1.5908349052243251,342.0,42.0,867.0,977.0,97700.0,128.0,3.0999999046325684,114.78735324237329,50.280914306640625,1074.7579687594014,31.70505161864399
120,123,1,-185.129288,-54.308105,192.930618,186.16864,61.930019,196.199107,500.0,1.039352,7.621914,468.8752247485856,56.796979904174805,34.31328943195,-115.1656291745,49.28215064958658,23.450450783620735,259756,2.2441267823391438,707.0,40.79999923706055,864.0,957.0,95700.0,159.0,3.0999999046325684,109.71784935041342,51.55630954850494,1097.8438553079484,42.70873517045507
120,123,2,-185.129288,-54.308105,192.930618,186.16864,61.930019,196.199107,500.0,1.039352,7.621914,468.8752247485856,56.796979904174805,34.31328943195,-115.1656291745,49.28215064958658,23.450450783620735,259756,2.2441267823391438,707.0,40.79999923706055,864.0,957.0,95700.0,159.0,3.0999999046325684,109.71784935041342,51.55630954850494,1097.8438553079484,42.70873517045507
121,122,34,-21.699646,-18.939751,28.802582,21.756903,19.372356,29.131615,500.0,0.057257,0.432606,73.4551598837847,47.25113868713379,33.172992768149996,-116.197562667,196.75137436176485,82.21478769358605,240603,1.5911941943704755,192.0,43.599998474121094,868.0,999.0,99900.0,108.0,3.200000047683716,91.24862563823515,48.75047153465857,1097.5885361109797,6.692413182817488
121,325,1,362.842346,35.36306,364.561523,-346.282259,98.497643,360.018317,500.0,16.560087,133.860703,929.7404295018084,83.62195014953613,33.88950639194999,-116.599877614,309.8193181099749,126.63031816801767,233264,1.7623985492877712,289.0,43.099998474121094,895.0,996.0,99600.0,177.0,3.4000000953674316,47.180681890025085,69.20361786066496,1048.470655211924,88.67586564107347
123,217,B3,236.154861,-7.667366,236.279297,-231.096368,45.100223,235.456071,500.0,5.058494,37.432858,564.8692519507509,61.10363960266113,34.73487458595,-114.99497599799999,9.71178695733397,79.62675421689616,263740,1.4324488671760864,638.0,39.79999923706055,865.0,941.0,94100.0,159.0,3.4000000953674316,149.28821304266603,55.05398069196235,1020.8059346926893,55.33561598275809
201,202,B1,16.868729,-30.513281,34.865658,-16.856348,30.571057,34.910256,175.0,0.012381,0.057776,152.91242379406555,48.06473731994629,36.2728130805,-113.73374720749999,330.06786134221716,4.4011989362247,264540,155.6214060520281,765.0,39.70000076293945,873.0,927.0,92700.0,189.0,3.9000000953674316,38.93213865778284,45.90726182593062,1104.6890091957675,13.842124120107648
201,203,B2,-55.878345,24.002903,60.815533,58.193089,-15.122704,60.125966,175.0,2.314744,8.880199,266.72235915805686,50.21355628967285,35.80503293055,-113.848714785,192.97069564697503,102.80891251473568,269393,112.52290251671089,362.0,41.20000076293945,742.0,962.0,96200.0,184.0,4.099999904632568,171.02930435302497,50.484505428721604,888.1517696136377,30.03116902802389
201,205,B3,64.009727,-21.396425,67.491127,-62.919041,25.610441,67.931586,175.0,1.090686,4.214015,295.99991527947356,50.95088005065918,36.1674465537,-113.852268562,230.19480725713623,30.595990672773983,264540,139.93990431001146,765.0,39.70000076293945,873.0,927.0,92700.0,189.0,3.9000000953674316,138.80519274286377,47.36812417109468,1114.911760467185,26.54917866822391
202,204,B4,33.548183,2.649842,33.652668,-33.134394,-1.057381,33.151261,175.0,0.413789,1.592462,147.45753062295466,47.990922927856445,36.24012743795,-113.98393331349999,255.58339309310898,44.09339369915581,260525,137.5558724758757,1528.0,35.400001525878906,624.0,847.0,84700.0,189.0,3.700000047683716,113.41660690689102,39.80056874007278,1234.155266280836,11.94805342988345
202,206,B5,49.896866,-17.862112,52.997662,-48.39974,23.611076,53.851813,175.0,1.497126,5.748964,232.22243084292757,49.44096565246582,36.0386798677,-113.8181726305,193.11788205041233,57.370194606690454,264540,132.24501532331928,765.0,39.70000076293945,873.0,927.0,92700.0,189.0,3.9000000953674316,175.88211794958767,51.082452923488745,814.7992721839573,28.500569253147134
203,209,B6,113.248047,-36.251984,118.908905,-108.29798,55.253855,121.578949,175.0,4.950067,19.001871,530.5501742214027,59.48054313659668,35.5797547942,-114.0633830655,342.5346845645803,52.55291889027809,269393,81.32743088984492,362.0,41.20000076293945,742.0,962.0,96200.0,184.0,4.099999904632568,21.46531543541971,54.61758952006494,1007.9101095381766,52.63864001369133
203,224,B7,-183.617981,-19.512255,184.65181,184.393586,52.087679,191.609293,400.0,0.775605,32.575424,823.8832067774684,76.1658763885498,35.355419888750006,-113.968093071,80.9533122476027,1.4399883635815744,270208,72.2396121632983,185.0,42.70000076293945,848.0,989.0,98900.0,187.0,3.9000000953674316,106.0466877523973,61.386686828504025,1155.6501905660446,71.29174671566709
204,209,B8,-32.024742,-9.103065,33.293388,32.358035,10.386859,33.98425,175.0,0.333293,1.283795,148.39921640157996,48.003225326538086,35.9976998197,-114.18635032750001,171.49301131316565,43.3047846821941,264540,106.2828182492113,765.0,39.70000076293945,873.0,927.0,92700.0,189.0,3.9000000953674316,17.506988686834347,47.55664841662656,956.2996673787386,15.518066299065966
205,210,B9,0.401489,-35.833107,35.835358,-0.100001,36.986625,36.986761,175.0,0.301488,1.153518,156.2873299131308,48.11148643493652,35.93352645830001,-114.072961317,206.60422896348982,36.22324095579948,264540,107.77888525794216,765.0,39.70000076293945,873.0,927.0,92700.0,189.0,3.9000000953674316,162.39577103651018,47.62002465235855,957.1944257010251,16.327647311429953
206,210,10,-71.35218,-136.772064,154.265137,72.189105,140.418662,157.888148,175.0,0.836924,3.646598,668.1621566264469,66.5330982208252,35.7876102904,-114.02661411900002,270.1901520712983,24.58276518571172,265345,100.34878020381882,697.0,39.70000076293945,872.0,932.0,93200.0,184.0,4.199999809265137,93.80984792870169,53.23082709172013,1241.037772268771,53.83898633519941
207,208,11,-0.066102,35.315861,35.315922,0.292059,-34.4544,34.455638,175.0,0.225957,0.861461,153.80580933180528,48.07703971862793,35.9931404214,-113.2002752525,238.0869400541825,24.9097490232365,269393,168.936732686421,362.0,41.20000076293945,742.0,962.0,96200.0,184.0,4.099999904632568,125.91305994581751,45.94042280372378,1172.793319529432,13.114485457123669
208,209,1,-86.424004,17.270279,88.13269,90.257523,-2.560261,90.293828,175.0,3.83352,14.710018,393.2006555132732,53.92806053161621,35.869460766900005,-113.7342668105,259.4509328750614,76.42303064956775,269393,124.63888746734791,362.0,41.20000076293945,742.0,962.0,96200.0,184.0,4.099999904632568,104.54906712493857,48.40482098807843,1207.7468113163438,32.55654677197757
208,210,2,-64.438507,-12.102542,65.565178,66.519081,20.08614,69.485547,175.0,2.080574,7.983598,292.5165562113722,50.85902214050293,35.86081880785,-113.740291285,258.21609606641846,77.87575473426104,269393,123.57789086146938,362.0,41.20000076293945,742.0,962.0,96200.0,184.0,4.099999904632568,105.78390393358154,46.99579694537533,1205.9578949224115,24.255951011473083
209,211,14,-87.11969,-34.105236,93.55751,87.310786,42.131289,96.944412,400.0,0.191097,8.026053,408.9513810975884,54.485769271850586,35.803296077,-114.15919206150001,255.04753795152322,1.5606506659808639,264540,92.36331760486274,765.0,39.70000076293945,873.0,927.0,92700.0,189.0,3.9000000953674316,113.95246204847678,48.4126287144245,1178.9297255466645,34.68835947010832
209,212,15,-81.290459,-51.246132,96.095291,81.492063,59.713511,101.028014,400.0,0.201604,8.467379,420.0443339227889,54.89174842834473,35.7982763547,-114.1484987875,164.51081322878485,1.5763836313303292,264540,92.71146744646519,765.0,39.70000076293945,873.0,927.0,92700.0,189.0,3.9000000953674316,24.489186771215145,51.17872062333481,1015.3749400800427,41.36839677072161
210,211,16,-157.645477,13.658111,158.236023,158.155298,7.754361,158.345282,400.0,0.509821,21.412472,667.9654763304987,66.52161598205566,35.79465411795,-114.165216536,344.5036493141338,1.5763988480578353,264540,91.3311064017178,765.0,39.70000076293945,873.0,927.0,92700.0,189.0,3.9000000953674316,24.49635068586622,58.67556774884724,1015.4301397290271,65.78152944216811
210,212,17,-152.665833,-4.415911,152.729675,153.140789,24.364077,155.06679,400.0,0.474956,19.948166,644.7213989394645,65.23150444030762,35.78963439565,-114.154523262,75.03993290589335,1.560647321312595,264540,91.68344274909107,765.0,39.70000076293945,873.0,927.0,92700.0,189.0,3.9000000953674316,113.96006709410665,53.82447790743754,1178.9186605004647,54.68752175538325
211,213,18,-59.419094,-91.508041,109.107063,60.091828,96.889911,114.011765,500.0,0.672734,5.38187,276.15507278234406,50.44238090515137,35.9737901158,-114.3952240275,313.214519946109,56.101241393014526,260525,90.78880369689668,1528.0,35.400001525878906,624.0,847.0,84700.0,189.0,3.700000047683716,55.78548005389098,41.26019321089552,1215.6460389321358,22.716733649288894
211,214,19,-186.046982,41.622395,190.646011,187.913826,-25.940907,189.695905,500.0,1.866844,15.681487,482.533958808593,57.36453056335449,35.68454797925,-114.33006002350001,228.5567635847391,39.217093492331436,264540,72.32209336765068,765.0,39.70000076293945,873.0,927.0,92700.0,189.0,3.9000000953674316,140.4432364152609,50.99340530113113,1107.605889821773,43.565492314801475
212,213,20,-70.541969,-60.906635,93.197571,71.021635,64.743961,96.103346,500.0,0.479666,3.837326,232.4926077128995,49.446706771850586,35.968770393499994,-114.3845307535,312.728141959339,58.27352990394753,260525,91.10269265356733,1528.0,35.400001525878906,624.0,847.0,84700.0,189.0,3.700000047683716,56.271858040661016,40.70843387643981,1216.6774140762002,19.10881265840105
212,223,21,-164.090881,-23.170954,165.718765,167.301653,49.124693,174.364786,500.0,3.210772,25.953739,413.4054933879251,54.64734077453613,35.80789751575,-114.84130532949999,272.07825544446206,125.42411855974576,257353,50.9569086479279,899.0,38.70000076293945,878.0,896.0,89600.0,189.0,3.5999999046325684,96.92174455553794,47.71118675792968,1182.9969585091292,34.945609150924525
213,223,22,-148.893616,3.252838,148.929138,151.176363,14.801615,151.899244,500.0,2.282747,18.054453,360.3182194593928,52.83068656921387,35.985222525750004,-115.07967101,246.747631827701,89.64501743467814,253425,49.52932837718548,1082.0,39.0,730.0,903.0,90300.0,207.0,3.4000000953674316,140.252368172299,47.55086708068848,1085.2497895429751,33.20140883060033
214,216,23,-358.73642,0.197462,358.736481,365.368896,78.065768,373.615704,500.0,6.632476,78.263229,914.187015734804,82.48356819152832,35.4145503497,-114.6116655375,212.44947011073543,40.306364052426176,265345,34.124564386584666,697.0,39.70000076293945,872.0,932.0,93200.0,184.0,4.199999809265137,151.55052988926457,66.88238916072441,1069.3643039188953,85.48882849227212
215,216,24,330.973206,-77.867706,340.009766,-328.738024,96.866753,342.712497,500.0,2.235182,18.999046,840.2151116346782,77.27063179016113,35.205040229,-114.65326848149999,311.7614206360051,18.865123622721175,266961,16.946118844596615,770.0,38.900001525878906,874.0,921.0,92100.0,184.0,4.199999809265137,52.238579363994916,59.35780300611805,1191.164667418681,70.53727621517437
215,221,1,-134.260223,-40.946327,140.36528,135.382194,50.109089,144.358094,500.0,1.121971,9.162762,346.86365274823567,52.40830421447754,35.23245624485,-114.8868583705,288.44475129996886,59.50731844131268,265345,2.742624339204692,697.0,39.70000076293945,872.0,932.0,93200.0,184.0,4.199999809265137,75.55524870003114,46.92208382847457,1221.0946442819957,28.405959715939275
215,221,2,-134.260223,-40.946327,140.36528,135.382194,50.109089,144.358094,500.0,1.121971,9.162762,346.86365274823567,52.40830421447754,35.23245624485,-114.8868583705,288.44475129996886,59.50731844131268,265345,2.742624339204692,697.0,39.70000076293945,872.0,932.0,93200.0,184.0,4.199999809265137,75.55524870003114,46.92208382847457,1221.0946442819957,28.405959715939275
215,224,26,187.070435,61.189472,196.823517,-184.393591,-41.304346,188.963079,500.0,2.676844,19.885126,486.3804215214366,57.52774238586426,35.252514202,-114.2680134135,67.35719566640654,60.481416120695556,270208,43.88396367981343,185.0,42.70000076293945,848.0,989.0,98900.0,187.0,3.9000000953674316,119.64280433359346,52.57811332881829,1135.9513396344967,42.81701201020936
216,217,27,-372.610596,-8.635961,372.710663,376.586886,43.097138,379.044913,500.0,3.97629,34.461178,914.018001957529,82.47126579284668,35.17461923495,-114.825963111,221.90828713981625,25.93674508970559,266153,3.0592867147694096,754.0,39.20000076293945,871.0,924.0,92400.0,184.0,4.199999809265137,142.09171286018375,64.25895681848488,1132.7182818894075,80.69243840868535
216,219,28,402.926788,-42.39204,405.150696,-398.232839,78.378986,405.872714,500.0,4.693949,35.986946,993.5724045802848,88.44202995300293,35.34035338545,-114.85497218500001,307.96728213387195,28.554000463913425,264540,12.513730050764144,765.0,39.70000076293945,873.0,927.0,92700.0,189.0,3.9000000953674316,61.03271786612805,66.31360750080057,1171.0555804541732,84.84417146067015
217,218,29,-129.934097,-46.383877,137.964981,130.283141,48.827186,139.132279,500.0,0.349044,2.44331,332.9133823619708,51.98592185974121,35.10132792,-114.999522918,282.00426444829014,14.57343843515518,263731,2.135943719328595,927.0,37.5,877.0,903.0,90300.0,184.0,4.300000190734863,81.99573555170986,44.47500705718994,1271.577746432505,26.181126816349312
217,222,30,-15.556405,-19.024935,24.575394,15.594173,19.308197,24.819039,500.0,0.037768,0.283262,59.30111742934304,47.165842056274414,35.70936497125,-115.1056865365,346.55568240887214,142.19993312364048,257353,26.265606048579304,899.0,38.70000076293945,878.0,896.0,89600.0,189.0,3.5999999046325684,22.444317591127856,45.906450817790756,981.5674246682319,6.041471623753887
218,221,1,-34.249641,25.779243,42.867321,34.304249,-25.305974,42.628322,500.0,0.054608,0.47327,102.58666754008244,47.48324394226074,35.2156142699,-115.13791234499999,334.068802934961,24.91093291739191,260530,0.6477738589819187,1220.0,36.20000076293945,892.0,874.0,87400.0,184.0,4.199999809265137,29.931197065038987,42.67205388620641,1117.1059470255884,9.18325319216411
218,221,2,-34.249641,25.779243,42.867321,34.304249,-25.305974,42.628322,500.0,0.054608,0.47327,102.58666754008244,47.48324394226074,35.2156142699,-115.13791234499999,334.068802934961,24.91093291739191,260530,0.6477738589819187,1220.0,36.20000076293945,892.0,874.0,87400.0,184.0,4.199999809265137,29.931197065038987,42.67205388620641,1117.1059470255884,9.18325319216411
