label,solver,FromBus#,ToBus#,CKT,Current(A),weather_site_id,T_min,T_mean,T_max,R_factor_min,R_factor_mean,R_factor_max,n_rows,csv
0116_0117_27,fnsl,116,117,27,51.664310376958134,253477,-1.3285533666678475,23.71749259966155,56.08359241485596,0.748206057326017,0.8308283838878862,0.9375982297972983,17520,temperature_calculation/output/rts_gmlc_export_13_40_summer_v35/base_case/fnsl/timeseries/0116_0117_27.csv
0116_0119_28,fnsl,116,119,28,302.6212641734556,256610,3.5023143797718603,29.84647088614654,61.52686069595802,0.7641422068108548,0.85104676271532,0.9555545766829379,17520,temperature_calculation/output/rts_gmlc_export_13_40_summer_v35/base_case/fnsl/timeseries/0116_0119_28.csv
0117_0118_29,fnsl,117,118,29,102.60739834189062,248877,-2.8166256905669798,22.20885223872661,55.7978115858059,0.7432971787885361,0.8258516551566065,0.9366554910905724,17520,temperature_calculation/output/rts_gmlc_export_13_40_summer_v35/base_case/fnsl/timeseries/0117_0118_29.csv
0117_0122_30,fnsl,117,122,30,50.83305487078232,244330,2.8466948032096298,26.800624604792358,60.33544184574566,0.7619794376924118,0.8409990726945634,0.9516243037190318,17520,temperature_calculation/output/rts_gmlc_export_13_40_summer_v35/base_case/fnsl/timeseries/0117_0122_30.csv
0118_0121_1,fnsl,118,121,1,41.32837337085857,245078,2.349607229242338,26.868423943677204,57.1037858432901,0.7603396366666777,0.8412227303180283,0.9409636613993035,17520,temperature_calculation/output/rts_gmlc_export_13_40_summer_v35/base_case/fnsl/timeseries/0118_0121_1.csv
0118_0121_2,fnsl,118,121,2,41.32837337085857,245078,2.349607229242338,26.868423943677204,57.1037858432901,0.7603396366666777,0.8412227303180283,0.9409636613993035,17520,temperature_calculation/output/rts_gmlc_export_13_40_summer_v35/base_case/fnsl/timeseries/0118_0121_2.csv
0119_0120_1,fnsl,119,120,1,340.75256877065783,257390,4.130515098571777,30.1660242239185,66.68540497079084,0.7662145261304337,0.8521009107538098,0.9725716711269898,17520,temperature_calculation/output/rts_gmlc_export_13_40_summer_v35/base_case/fnsl/timeseries/0119_0120_1.csv
0119_0120_2,fnsl,119,120,2,340.75256877065783,257390,4.130515098571777,30.1660242239185,66.68540497079084,0.7662145261304337,0.8521009107538098,0.9725716711269898,17520,temperature_calculation/output/rts_gmlc_export_13_40_summer_v35/base_case/fnsl/timeseries/0119_0120_2.csv
0120_0123_1,fnsl,120,123,1,468.8752247485856,259756,4.424143837611609,31.853815218298493,68.77393104702787,0.76718315365741,0.8576686246713404,0.9794613368145725,17520,temperature_calculation/output/rts_gmlc_export_13_40_summer_v35/base_case/fnsl/timeseries/0120_0123_1.csv
0120_0123_2,fnsl,120,123,2,468.8752247485856,259756,4.424143837611609,31.853815218298493,68.77393104702787,0.76718315365741,0.8576686246713404,0.9794613368145725,17520,temperature_calculation/output/rts_gmlc_export_13_40_summer_v35/base_case/fnsl/timeseries/0120_0123_2.csv
0121_0122_34,fnsl,121,122,34,73.4551598837847,240603,2.2842864990234375,25.576214116747177,61.71163849941513,0.7601241555200463,0.8369599663491927,0.9561641248742628,17520,temperature_calculation/output/rts_gmlc_export_13_40_summer_v35/base_case/fnsl/timeseries/0121_0122_34.csv
0121_0325_1,fnsl,121,325,1,929.7404295018084,233264,22.13098907470703,55.38874040975244,105.45077452772966,0.825594798813956,0.9353060400698257,1.1004515379582946,17520,temperature_calculation/output/rts_gmlc_export_13_40_summer_v35/base_case/fnsl/timeseries/0121_0325_1.csv
0123_0217_B3,fnsl,123,217,B3,564.8692519507509,263740,7.953164458949914,35.754566763419824,81.37422324328509,0.7788247474886983,0.8705364908579232,1.0210273971026391,17520,temperature_calculation/output/rts_gmlc_export_13_40_summer_v35/base_case/fnsl/timeseries/0123_0217_B3.csv
0201_0202_B1,fnsl,201,202,B1,152.91242379406555,264540,-2.84590597181068,22.3728085524817,59.71903674843634,0.7432005884939247,0.8263925170601247,0.949590895998198,17520,temperature_calculation/output/rts_gmlc_export_13_40_summer_v35/base_case/fnsl/timeseries/0201_0202_B1.csv
0201_0203_B2,fnsl,201,203,B2,266.72235915805686,269393,1.9326210021972656,26.79710653665922,64.06449752677872,0.7589640753397905,0.8409874672309883,0.9639257766405421,17520,temperature_calculation/output/rts_gmlc_export_13_40_summer_v35/base_case/fnsl/timeseries/0201_0203_B2.csv
0201_0205_B3,fnsl,201,205,B3,295.99991527947356,264540,-0.744697476507099,24.926210486835394,63.88568792964361,0.7501320911633254,0.8348157232120057,0.963335916470727,17520,temperature_calculation/output/rts_gmlc_export_13_40_summer_v35/base_case/fnsl/timeseries/0201_0205_B3.csv
0202_0204_B4,fnsl,202,204,B4,147.45753062295466,260525,-7.571503831179143,17.420205634669838,56.25664138793945,0.7276117051204094,0.8100547855013461,0.9381690867215619,17520,temperature_calculation/output/rts_gmlc_export_13_40_summer_v35/base_case/fnsl/timeseries/0202_0204_B4.csv
0202_0206_B5,fnsl,202,206,B5,232.22243084292757,264540,-0.8166506759416734,24.10220240960407,61.19924082468788,0.7498947307133427,0.8320974712157365,0.9544738186252136,17520,temperature_calculation/output/rts_gmlc_export_13_40_summer_v35/base_case/fnsl/timeseries/0202_0206_B5.csv
0203_0209_B6,fnsl,203,209,B6,530.5501742214027,269393,7.335051704299758,34.01774767100524,71.9453649520874,0.7767857065185021,0.8648070422086123,0.9899233174451866,17520,temperature_calculation/output/rts_gmlc_export_13_40_summer_v35/base_case/fnsl/timeseries/0203_0209_B6.csv
0203_0224_B7,fnsl,203,224,B7,823.8832067774684,270208,13.554811378181512,46.85384836697726,98.61075306872226,0.797303556545714,0.9071509916251941,1.0778875577022475,17520,temperature_calculation/output/rts_gmlc_export_13_40_summer_v35/base_case/fnsl/timeseries/0203_0224_B7.csv
0204_0209_B8,fnsl,204,209,B8,148.39921640157996,264540,-2.7017622951070734,22.61732713270627,57.691645167869865,0.7436760921300852,0.8271991391518081,0.9429029018348264,17520,temperature_calculation/output/rts_gmlc_export_13_40_summer_v35/base_case/fnsl/timeseries/0204_0209_B8.csv
0205_0210_B9,fnsl,205,210,B9,156.2873299131308,264540,-2.538270473879493,22.806743797138978,59.38222026824951,0.7442154217576767,0.8278239900973848,0.9484798000090414,17520,temperature_calculation/output/rts_gmlc_export_13_40_summer_v35/base_case/fnsl/timeseries/0205_0210_B9.csv
0206_0210_10,fnsl,206,210,10,668.1621566264469,265345,6.79733943939209,36.32004690867551,85.15514638899913,0.7750118920646258,0.8724019064723632,1.0334999713073847,17520,temperature_calculation/output/rts_gmlc_export_13_40_summer_v35/base_case/fnsl/timeseries/0206_0210_10.csv
0207_0208_11,fnsl,207,208,11,153.80580933180528,269393,-1.0398905276001642,24.488709031514922,63.12737583515991,0.7491583032568833,0.8333724858977656,0.9608343835105755,17520,temperature_calculation/output/rts_gmlc_export_13_40_summer_v35/base_case/fnsl/timeseries/0207_0208_11.csv
0208_0209_1,fnsl,208,209,1,393.2006555132732,269393,2.3177865512830067,28.692073792146783,69.98557242464449,0.7602346660677531,0.847238617756601,0.983458320199171,17520,temperature_calculation/output/rts_gmlc_export_13_40_summer_v35/base_case/fnsl/timeseries/0208_0209_1.csv
0208_0210_2,fnsl,208,210,2,292.5165562113722,269393,0.5338105682790228,26.430757559657827,65.79607622443291,0.7543496554579172,0.8397789489341637,0.9696379381856216,17520,temperature_calculation/output/rts_gmlc_export_13_40_summer_v35/base_case/fnsl/timeseries/0208_0210_2.csv
0209_0211_14,fnsl,209,211,14,408.9513810975884,264540,1.2723465901171949,27.33279295786024,71.60951145504805,0.7567859507700015,0.8427545987968541,0.988815398161375,17520,temperature_calculation/output/rts_gmlc_export_13_40_summer_v35/base_case/fnsl/timeseries/0209_0211_14.csv
0209_0212_15,fnsl,209,212,15,420.0443339227889,264540,2.7706785202026367,28.189212427671496,67.32465744018555,0.761728673872563,0.8455797700515829,0.9746804481512282,17520,temperature_calculation/output/rts_gmlc_export_13_40_summer_v35/base_case/fnsl/timeseries/0209_0212_15.csv
0210_0211_16,fnsl,210,211,16,667.9654763304987,264540,11.333950256321032,37.82614550985408,84.10854819542874,0.7899773417369736,0.8773702504029075,1.030047435212686,17520,temperature_calculation/output/rts_gmlc_export_13_40_summer_v35/base_case/fnsl/timeseries/0210_0211_16.csv
0210_0212_17,fnsl,210,212,17,644.7213989394645,264540,6.714698791503906,35.76643800209748,86.66432402210921,0.7747392756761435,0.8705756519039437,1.0384784724013425,17520,temperature_calculation/output/rts_gmlc_export_13_40_summer_v35/base_case/fnsl/timeseries/0210_0212_17.csv
0211_0213_18,fnsl,211,213,18,276.15507278234406,260525,-5.450239185873215,19.318123400012094,60.07928800353693,0.734609369361872,0.8163156692195382,0.9507792990252969,17520,temperature_calculation/output/rts_gmlc_export_13_40_summer_v35/base_case/fnsl/timeseries/0211_0213_18.csv
0211_0214_19,fnsl,211,214,19,482.533958808593,264540,3.2472763061523438,30.253738061028088,73.87644399262354,0.7633008828337036,0.85239026266602,0.9962935941474833,17520,temperature_calculation/output/rts_gmlc_export_13_40_summer_v35/base_case/fnsl/timeseries/0211_0214_19.csv
0212_0213_20,fnsl,212,213,20,232.4926077128995,260525,-6.309785083041788,18.515758567424903,58.444192794420815,0.7317738845948853,0.8136688143303912,0.9453854188691655,17520,temperature_calculation/output/rts_gmlc_export_13_40_summer_v35/base_case/fnsl/timeseries/0212_0213_20.csv
0212_0223_21,fnsl,212,223,21,413.4054933879251,257353,0.4980916043450634,25.50419628108939,67.8816621624137,0.7542318251262724,0.8367223926761268,0.9765179048946321,17520,temperature_calculation/output/rts_gmlc_export_13_40_summer_v35/base_case/fnsl/timeseries/0212_0223_21.csv
0213_0223_22,fnsl,213,223,22,360.3182194593928,253425,0.25872230529785156,25.551733002605634,65.23940707810834,0.753442189571768,0.8368792076294364,0.9678015884457714,17520,temperature_calculation/output/rts_gmlc_export_13_40_summer_v35/base_case/fnsl/timeseries/0213_0223_22.csv
0214_0216_23,fnsl,214,216,23,914.187015734804,265345,14.80789872340904,51.430382372309815,108.81208515167236,0.8014372626000397,0.9222481405970684,1.1115398871700075,17520,temperature_calculation/output/rts_gmlc_export_13_40_summer_v35/base_case/fnsl/timeseries/0214_0216_23.csv
0215_0216_24,fnsl,215,216,24,840.2151116346782,266961,12.624966004313592,44.30367235829188,101.92694126698916,0.7942361666577038,0.8987384272123082,1.0888270562812314,17520,temperature_calculation/output/rts_gmlc_export_13_40_summer_v35/base_case/fnsl/timeseries/0215_0216_24.csv
0215_0221_1,fnsl,215,221,1,346.86365274823567,265345,-0.32795185988697995,25.74516062039105,65.45904159545898,0.7515068587604105,0.837517289976815,0.9685261225635001,17520,temperature_calculation/output/rts_gmlc_export_13_40_summer_v35/base_case/fnsl/timeseries/0215_0221_1.csv
0215_0221_2,fnsl,215,221,2,346.86365274823567,265345,-0.32795185988697995,25.74516062039105,65.45904159545898,0.7515068587604105,0.837517289976815,0.9685261225635001,17520,temperature_calculation/output/rts_gmlc_export_13_40_summer_v35/base_case/fnsl/timeseries/0215_0221_2.csv
0215_0224_26,fnsl,215,224,26,486.3804215214366,270208,6.036460638954395,33.2693204607754,78.68754132472532,0.7725018920107938,0.8623381176743952,1.012164524649976,17520,temperature_calculation/output/rts_gmlc_export_13_40_summer_v35/base_case/fnsl/timeseries/0215_0224_26.csv
0216_0217_27,fnsl,216,217,27,914.018001957529,266153,14.08363074975341,50.16342160870881,108.06444263458252,0.7990480349703322,0.9180686686719572,1.1090735511949967,17520,temperature_calculation/output/rts_gmlc_export_13_40_summer_v35/base_case/fnsl/timeseries/0216_0217_27.csv
0216_0219_28,fnsl,216,219,28,993.5724045802848,264540,18.183786246356703,52.51648290230249,114.87435245513916,0.8125736983365265,0.9258309876775501,1.1315381986610002,17520,temperature_calculation/output/rts_gmlc_export_13_40_summer_v35/base_case/fnsl/timeseries/0216_0219_28.csv
0217_0218_29,fnsl,217,218,29,332.9133823619708,263731,-2.321924779944311,23.835322440397057,65.85176849365234,0.7449291066482417,0.8312170829900547,0.9698216567997535,17520,temperature_calculation/output/rts_gmlc_export_13_40_summer_v35/base_case/fnsl/timeseries/0217_0218_29.csv
0217_0222_30,fnsl,217,222,30,59.30111742934304,257353,-4.846792221069336,19.993401986624583,56.196060314912756,0.7366000305726604,0.8185432898179488,0.9379692408374727,17520,temperature_calculation/output/rts_gmlc_export_13_40_summer_v35/base_case/fnsl/timeseries/0217_0222_30.csv
0218_0221_1,fnsl,218,221,1,102.58666754008244,260530,-6.081632327915031,18.84104679876963,55.2249798351113,0.7325265188216776,0.8147418807342871,0.934765823873858,17520,temperature_calculation/output/rts_gmlc_export_13_40_summer_v35/base_case/fnsl/timeseries/0218_0221_1.csv
0218_0221_2,fnsl,218,221,2,102.58666754008244,260530,-6.081632327915031,18.84104679876963,55.2249798351113,0.7325265188216776,0.8147418807342871,0.934765823873858,17520,temperature_calculation/output/rts_gmlc_export_13_40_summer_v35/base_case/fnsl/timeseries/0218_0221_2.csv
0219_0220_1,fnsl,219,220,1,319.94456304811797,258141,-1.408259007775996,23.439067322995122,64.7802927939847,0.747943122988305,0.8299099098036838,0.9662870543607076,17520,temperature_calculation/output/rts_gmlc_export_13_40_summer_v35/base_case/fnsl/timeseries/0219_0220_1.csv
0219_0220_2,fnsl,219,220,2,319.94456304811797,258141,-1.408259007775996,23.439067322995122,64.7802927939847,0.747943122988305,0.8299099098036838,0.9662870543607076,17520,temperature_calculation/output/rts_gmlc_export_13_40_summer_v35/base_case/fnsl/timeseries/0219_0220_2.csv
0220_0223_1,fnsl,220,223,1,212.0342826067162,253425,-2.745716094970703,21.80972298096944,61.83818824811169,0.7435310965802547,0.8245350007066728,0.9565815893585645,17520,temperature_calculation/output/rts_gmlc_export_13_40_summer_v35/base_case/fnsl/timeseries/0220_0223_1.csv
0220_0223_2,fnsl,220,223,2,212.0342826067162,253425,-2.745716094970703,21.80972298096944,61.83818824811169,0.7435310965802547,0.8245350007066728,0.9565815893585645,17520,temperature_calculation/output/rts_gmlc_export_13_40_summer_v35/base_case/fnsl/timeseries/0220_0223_2.csv
0221_0222_34,fnsl,221,222,34,61.31970276476427,253425,-4.059906005679295,20.38220502742023,59.727378704512375,0.7391958243335756,0.8198258799660326,0.9496184145861623,17520,temperature_calculation/output/rts_gmlc_export_13_40_summer_v35/base_case/fnsl/timeseries/0221_0222_34.csv
0223_0318_1,fnsl,223,318,1,357.48700164136045,239061,3.8019922373538293,29.642246196896146,71.31919011903665,0.7651307892739623,0.850373062803169,0.9878576811523087,17520,temperature_calculation/output/rts_gmlc_export_13_40_summer_v35/base_case/fnsl/timeseries/0223_0318_1.csv
0301_0302_C1,fnsl,301,302,C1,145.4345198893553,193839,1.7148317099397445,23.726524981630085,63.190577634915826,0.758245628282288,0.8308581800646416,0.961042874693006,17520,temperature_calculation/output/rts_gmlc_export_13_40_summer_v35/base_case/fnsl/timeseries/0301_0302_C1.csv
0301_0303_C2,fnsl,301,303,C2,89.63105635889117,201352,-5.039031696184793,17.294063929834266,51.45833944432525,0.735965867690726,0.8096386670791407,0.9223403658663536,17520,temperature_calculation/output/rts_gmlc_export_13_40_summer_v35/base_case/fnsl/timeseries/0301_0303_C2.csv
0301_0305_C3,fnsl,301,305,C3,148.10154655312542,197187,-4.75634765625,17.842067435383125,59.59567249665997,0.7368983906563358,0.8114464304543806,0.9491839398858427,17520,temperature_calculation/output/rts_gmlc_export_13_40_summer_v35/base_case/fnsl/timeseries/0301_0305_C3.csv
0302_0304_C4,fnsl,302,304,C4,105.40787745387772,196510,-4.432386589624002,18.042681729477316,57.34825611114502,0.7379670789864653,0.8121082203329871,0.9417701241173123,17520,temperature_calculation/output/rts_gmlc_export_13_40_summer_v35/base_case/fnsl/timeseries/0302_0304_C4.csv
0302_0306_C5,fnsl,302,306,C5,127.86956397763134,198553,-8.810239790709602,13.774929168138332,54.6824784093842,0.7235253416636847,0.7980296848914155,0.932976210854024,17520,temperature_calculation/output/rts_gmlc_export_13_40_summer_v35/base_case/fnsl/timeseries/0302_0306_C5.csv
0303_0309_C6,fnsl,303,309,C6,100.07241682013571,206968,-2.2671935559324083,19.901403024849223,60.276965769488015,0.7451096549499386,0.8182398020629005,0.9514314018344344,17520,temperature_calculation/output/rts_gmlc_export_13_40_summer_v35/base_case/fnsl/timeseries/0303_0309_C6.csv
0303_0324_C7,fnsl,303,324,C7,736.1959520327123,208330,13.630149368723323,38.90986546284148,91.97849085782946,0.79755208280273,0.8809452443950814,1.0560089372218335,17520,temperature_calculation/output/rts_gmlc_export_13_40_summer_v35/base_case/fnsl/timeseries/0303_0324_C7.csv
0304_0309_C8,fnsl,304,309,C8,152.94783955357929,202769,-1.5767621994018555,20.82751709456207,54.01584503853519,0.7473872617659809,0.8212948830606845,0.9307771092418425,17520,temperature_calculation/output/rts_gmlc_export_13_40_summer_v35/base_case/fnsl/timeseries/0304_0309_C8.csv
0305_0310_C9,fnsl,305,310,C9,101.79637736529804,203469,-1.794488954467397,20.58785666478539,58.746428550097335,0.7466690210072414,0.82050428711913,0.9463824393704353,17520,temperature_calculation/output/rts_gmlc_export_13_40_summer_v35/base_case/fnsl/timeseries/0305_0310_C9.csv
0306_0310_10,fnsl,306,310,10,598.82526879077,205576,9.700049975401043,32.77410047398714,82.9928972595444,0.7845874034304967,0.8607044774773202,1.0263671067457651,17520,temperature_calculation/output/rts_gmlc_export_13_40_summer_v35/base_case/fnsl/timeseries/0306_0310_10.csv
0307_0308_11,fnsl,307,308,11,314.85454395615193,195171,6.302851008437756,24.1107181519943,56.10612191941618,0.7733806651364992,0.8321255630929784,0.937672550513852,17520,temperature_calculation/output/rts_gmlc_export_13_40_summer_v35/base_case/fnsl/timeseries/0307_0308_11.csv
0308_0309_1,fnsl,308,309,1,427.2775536237507,202071,6.1388200643744995,28.721342516247482,68.95274502965913,0.7728395570412387,0.8473351699263107,0.9800512114513374,17520,temperature_calculation/output/rts_gmlc_export_13_40_summer_v35/base_case/fnsl/timeseries/0308_0309_1.csv
0308_0310_2,fnsl,308,310,2,374.0698211901553,202071,4.629251659151237,26.84753993524513,65.5093566878495,0.767859766861523,0.8411538377923611,0.9686921028543638,17520,temperature_calculation/output/rts_gmlc_export_13_40_summer_v35/base_case/fnsl/timeseries/0308_0310_2.csv
0309_0311_14,fnsl,309,311,14,463.1781478183567,206974,6.252765655517578,30.03361783278403,67.66810321807861,0.7732154427141456,0.8516641262768548,0.9758134129815061,17520,temperature_calculation/output/rts_gmlc_export_13_40_summer_v35/base_case/fnsl/timeseries/0309_0311_14.csv
0309_0312_15,fnsl,309,312,15,620.2473613810167,206278,10.049525977858593,34.39640726219992,82.79285256349976,0.785740260869128,0.8660561709709538,1.0257071958669866,17520,temperature_calculation/output/rts_gmlc_export_13_40_summer_v35/base_case/fnsl/timeseries/0309_0312_15.csv
0310_0311_16,fnsl,310,311,16,624.296444117134,206974,9.840421127435775,34.70151691848896,83.37744903564453,0.7850504621974922,0.8670626719449191,1.0276356727488623,17520,temperature_calculation/output/rts_gmlc_export_13_40_summer_v35/base_case/fnsl/timeseries/0310_0311_16.csv
0310_0312_17,fnsl,310,312,17,783.7090737460359,206974,14.771428108215332,45.783410494964926,89.66577644679637,0.8013169527083107,0.9036198127898406,1.0483797152053285,17520,temperature_calculation/output/rts_gmlc_export_13_40_summer_v35/base_case/fnsl/timeseries/0310_0312_17.csv
