Contingency,Converged,Bus#,Name,Type,Area,Zone,Volt(kV),Volt(pu),Angle(deg),Angle(rad),VoltMin,VoltMax,Violation
LT_101-102_A1,True,112.0,ARCHER      ,1.0,1.0,13.0,224.8844451904297,0.9777584671974182,-5.236690998077393,-0.0913974717259407,0.949999988079071,1.0499999523162842,False
LT_101-102_A1,True,113.0,ARNE        ,3.0,1.0,14.0,225.62770080566406,0.9809899926185608,0.0,0.0,0.949999988079071,1.0499999523162842,False
LT_101-102_A1,True,114.0,ARNOLD      ,2.0,1.0,16.0,221.52427673339844,0.9631490111351013,-9.967297554016113,-0.17396210134029388,0.949999988079071,1.0499999523162842,False
LT_101-102_A1,True,115.0,ARTHUR      ,2.0,1.0,16.0,226.8052978515625,0.9861099720001221,-8.490214347839355,-0.14818213880062103,0.949999988079071,1.0499999523162842,False
LT_101-102_A1,True,116.0,ASSER       ,2.0,1.0,16.0,228.32791137695312,0.9927300214767456,-7.463717460632324,-0.13026639819145203,0.949999988079071,1.0499999523162842,False
LT_101-102_A1,True,117.0,ASTON       ,1.0,1.0,17.0,227.1039276123047,0.9874083995819092,-7.310765743255615,-0.1275968849658966,0.949999988079071,1.0499999523162842,False
LT_101-102_A1,True,118.0,ASTOR       ,2.0,1.0,17.0,225.73963928222656,0.9814767241477966,-7.297192096710205,-0.12735998630523682,0.949999988079071,1.0499999523162842,False
LT_101-102_A1,True,119.0,ATTAR       ,1.0,1.0,15.0,232.1371307373047,1.0092918872833252,-6.196164131164551,-0.10814342647790909,0.949999988079071,1.0499999523162842,False
LT_101-102_A1,True,120.0,ATTILA      ,1.0,1.0,15.0,237.56614685058594,1.0328962802886963,-3.460524320602417,-0.06039752438664436,0.949999988079071,1.0499999523162842,False
LT_101-102_A1,True,121.0,ATTLEE      ,2.0,1.0,17.0,226.38441467285156,0.9842800498008728,-7.426904201507568,-0.1296238899230957,0.949999988079071,1.0499999523162842,False
LT_101-102_A1,True,122.0,AUBREY      ,2.0,1.0,17.0,228.7879638671875,0.9947302937507629,-6.625706195831299,-0.11564034968614578,0.949999988079071,1.0499999523162842,False
LT_101-102_A1,True,123.0,AUSTEN      ,2.0,1.0,15.0,241.49998474121094,1.0499999523162842,-1.391711950302124,-0.024289947003126144,0.949999988079071,1.0499999523162842,False
LT_101-102_A1,True,124.0,AVERY       ,1.0,1.0,16.0,221.68544006347656,0.9638497233390808,-10.277050018310547,-0.1793683022260666,0.949999988079071,1.0499999523162842,False
LT_101-102_A1,True,201.0,BACH        ,2.0,2.0,21.0,131.64234924316406,0.9539300203323364,-36.68101501464844,-0.6402042508125305,0.949999988079071,1.0499999523162842,False
LT_101-102_A1,True,202.0,BACON       ,2.0,2.0,22.0,131.7624053955078,0.954800009727478,-36.85065460205078,-0.6431650519371033,0.949999988079071,1.0499999523162842,False
LT_101-102_A1,True,203.0,BAFFIN      ,1.0,2.0,21.0,128.64785766601562,0.9322308897972107,-27.927236557006836,-0.48742204904556274,0.949999988079071,1.0499999523162842,True
LT_101-102_A1,True,204.0,BAILEY      ,1.0,2.0,21.0,128.8146209716797,0.9334392547607422,-39.42831039428711,-0.6881535649299622,0.949999988079071,1.0499999523162842,True
LT_101-102_A1,True,205.0,BAIN        ,1.0,2.0,21.0,131.75778198242188,0.9547665119171143,-40.33265686035156,-0.7039374113082886,0.949999988079071,1.0499999523162842,False
LT_101-102_A1,True,206.0,BAJER       ,1.0,2.0,22.0,132.30279541015625,0.9587158560752869,-43.265647888183594,-0.7551277279853821,0.949999988079071,1.0499999523162842,False
LT_101-102_A1,True,207.0,BAKER       ,2.0,2.0,22.0,127.18801879882812,0.9216523170471191,-47.28072738647461,-0.825204074382782,0.949999988079071,1.0499999523162842,True
LT_101-102_A1,True,208.0,BALCH       ,1.0,2.0,22.0,125.66401672363281,0.9106088280677795,-47.09543228149414,-0.8219700455665588,0.949999988079071,1.0499999523162842,True
LT_101-102_A1,True,209.0,BALZAC      ,1.0,2.0,23.0,130.81358337402344,0.9479245543479919,-37.34903335571289,-0.6518633961677551,0.949999988079071,1.0499999523162842,True
LT_101-102_A1,True,210.0,BANKS       ,1.0,2.0,23.0,135.5115966796875,0.9819680452346802,-40.78642272949219,-0.7118571400642395,0.949999988079071,1.0499999523162842,False
LT_101-102_A1,True,211.0,BARDEEN     ,1.0,2.0,23.0,226.2122344970703,0.9835314750671387,-32.91387176513672,-0.574455201625824,0.949999988079071,1.0499999523162842,False
LT_101-102_A1,True,212.0,BARKLA      ,1.0,2.0,23.0,229.97242736816406,0.9998801350593567,-33.2792854309082,-0.5808328986167908,0.949999988079071,1.0499999523162842,False
LT_101-102_A1,True,213.0,BARLOW      ,2.0,2.0,24.0,237.25332641601562,1.0315362215042114,-31.59028434753418,-0.5513542890548706,0.949999988079071,1.0499999523162842,False
LT_101-102_A1,True,214.0,BARRY       ,2.0,2.0,26.0,224.4793701171875,0.975997269153595,-28.142885208129883,-0.49118584394454956,0.949999988079071,1.0499999523162842,False
LT_101-102_A1,True,215.0,BARTON      ,2.0,2.0,26.0,231.97259521484375,1.008576512336731,-12.619600296020508,-0.22025349736213684,0.949999988079071,1.0499999523162842,False
LT_101-102_A1,True,216.0,BASOV       ,2.0,2.0,26.0,233.27944946289062,1.0142585039138794,-15.836669921875,-0.27640193700790405,0.949999988079071,1.0499999523162842,False
LT_101-102_A1,True,217.0,BATES       ,1.0,2.0,27.0,238.3133087158203,1.0361448526382446,-10.594367980957031,-0.18490654230117798,0.949999988079071,1.0499999523162842,False
LT_101-102_A1,True,218.0,BAYLE       ,2.0,2.0,27.0,240.69668579101562,1.0465073585510254,-9.69473648071289,-0.16920500993728638,0.949999988079071,1.0499999523162842,False
LT_101-102_A1,True,219.0,BEDE        ,1.0,2.0,25.0,234.44398498535156,1.0193216800689697,-21.07942008972168,-0.3679051697254181,0.949999988079071,1.0499999523162842,False
LT_101-102_A1,True,220.0,BEETHOVEN   ,1.0,2.0,25.0,238.5428009033203,1.0371426343917847,-23.828563690185547,-0.4158867597579956,0.949999988079071,1.0499999523162842,False
LT_101-102_A1,True,221.0,BEHRING     ,2.0,2.0,27.0,239.84629821777344,1.0428099632263184,-9.198190689086914,-0.1605386584997177,0.949999988079071,1.0499999523162842,False
LT_101-102_A1,True,222.0,BELL        ,1.0,2.0,27.0,241.03359985351562,1.0479722023010254,-9.802278518676758,-0.17108197510242462,0.949999988079071,1.0499999523162842,False
LT_101-102_A1,True,223.0,BLOCH       ,2.0,2.0,25.0,241.49998474121094,1.0499999523162842,-24.659137725830078,-0.43038299679756165,0.949999988079071,1.0499999523162842,False
LT_101-102_A1,True,224.0,BORDET      ,1.0,2.0,26.0,222.22640991210938,0.9662017822265625,-18.082948684692383,-0.31560689210891724,0.949999988079071,1.0499999523162842,False
LT_101-102_A1,True,301.0,CABELL      ,2.0,3.0,31.0,132.5862579345703,0.9607699513435364,-52.57069396972656,-0.9175313711166382,0.949999988079071,1.0499999523162842,False
LT_101-102_A1,True,302.0,CABOT       ,2.0,3.0,32.0,132.75048828125,0.9619600176811218,-52.682945251464844,-0.9194905161857605,0.949999988079071,1.0499999523162842,False
LT_101-102_A1,True,303.0,CAESAR      ,1.0,3.0,31.0,127.73590087890625,0.9256224632263184,-49.95731735229492,-0.8719193935394287,0.949999988079071,1.0499999523162842,True
LT_101-102_A1,True,304.0,CAINE       ,1.0,3.0,31.0,128.5306396484375,0.9313814640045166,-53.98508071899414,-0.9422170519828796,0.949999988079071,1.0499999523162842,True
LT_101-102_A1,True,305.0,CALVIN      ,1.0,3.0,31.0,131.38739013671875,0.9520825743675232,-54.34857177734375,-0.9485611915588379,0.949999988079071,1.0499999523162842,False
LT_101-102_A1,True,306.0,CAMUS       ,1.0,3.0,32.0,131.33770751953125,0.9517225623130798,-56.16608428955078,-0.9802827835083008,0.949999988079071,1.0499999523162842,False
LT_101-102_A1,True,307.0,CAREW       ,2.0,3.0,32.0,123.30370330810547,0.8935050964355469,-64.60558319091797,-1.127579689025879,0.949999988079071,1.0499999523162842,True
LT_101-102_A1,True,308.0,CARREL      ,1.0,3.0,32.0,122.68148803710938,0.8889963030815125,-62.25885009765625,-1.0866215229034424,0.949999988079071,1.0499999523162842,True
LT_101-102_A1,True,309.0,CARTER      ,1.0,3.0,33.0,128.69081115722656,0.9325421452522278,-51.49662780761719,-0.898785412311554,0.949999988079071,1.0499999523162842,True
LT_101-102_A1,True,310.0,CARUSO      ,1.0,3.0,33.0,133.00323486328125,0.96379154920578,-53.42906951904297,-0.9325128793716431,0.949999988079071,1.0499999523162842,False
LT_101-102_A1,True,311.0,CARY        ,1.0,3.0,33.0,219.8094940185547,0.9556934833526611,-45.92952346801758,-0.80162113904953,0.949999988079071,1.0499999523162842,False
LT_101-102_A1,True,312.0,CAXTON      ,1.0,3.0,33.0,220.17848205566406,0.9572977423667908,-44.00015640258789,-0.7679473161697388,0.949999988079071,1.0499999523162842,False
LT_101-102_A1,True,313.0,CECIL       ,2.0,3.0,34.0,229.1282958984375,0.996209979057312,-41.12965393066406,-0.7178476452827454,0.949999988079071,1.0499999523162842,False
LT_101-102_A1,True,314.0,CHAIN       ,2.0,3.0,36.0,217.29844665527344,0.9447758793830872,-43.84099197387695,-0.7651693820953369,0.949999988079071,1.0499999523162842,True
LT_101-102_A1,True,315.0,CHASE       ,2.0,3.0,36.0,221.3607635498047,0.9624381065368652,-35.44996643066406,-0.6187184453010559,0.949999988079071,1.0499999523162842,False
LT_101-102_A1,True,316.0,CHIFA       ,2.0,3.0,36.0,220.61830139160156,0.9592099785804749,-35.67243576049805,-0.6226012110710144,0.949999988079071,1.0499999523162842,False
LT_101-102_A1,True,317.0,CHUHSI      ,1.0,3.0,37.0,221.904052734375,0.964800238609314,-33.06325149536133,-0.5770623683929443,0.949999988079071,1.0499999523162842,False
LT_101-102_A1,True,318.0,CLARK       ,2.0,3.0,37.0,222.44679260253906,0.9671599864959717,-32.03171157836914,-0.5590586066246033,0.949999988079071,1.0499999523162842,False
LT_101-102_A1,True,319.0,CLAY        ,1.0,3.0,35.0,220.16571044921875,0.9572422504425049,-34.97291946411133,-0.6103923916816711,0.949999988079071,1.0499999523162842,False
LT_101-102_A1,True,320.0,CLIVE       ,1.0,3.0,35.0,221.5780487060547,0.9633828401565552,-32.73933029174805,-0.5714089274406433,0.949999988079071,1.0499999523162842,False
LT_101-102_A1,True,321.0,COBB        ,2.0,3.0,37.0,222.63999938964844,0.9679999947547913,-31.52725601196289,-0.550254225730896,0.949999988079071,1.0499999523162842,False
LT_101-102_A1,True,322.0,COLE        ,2.0,3.0,37.0,221.94309997558594,0.9649699926376343,-30.227903366088867,-0.5275762677192688,0.949999988079071,1.0499999523162842,False
LT_101-102_A1,True,323.0,COMTE       ,2.0,3.0,35.0,223.14138793945312,0.9701799750328064,-30.89935874938965,-0.5392953753471375,0.949999988079071,1.0499999523162842,False
LT_101-102_A1,True,324.0,CURIE       ,1.0,3.0,36.0,215.43020629882812,0.9366530776023865,-40.818389892578125,-0.7124150395393372,0.949999988079071,1.0499999523162842,True
LT_101-102_A1,True,325.0,CURTISS     ,1.0,3.0,35.0,221.2965850830078,0.9621590375900269,-28.978822708129883,-0.5057756900787354,0.949999988079071,1.0499999523162842,False
LT_101-103_A2,True,101.0,ABEL        ,2.0,1.0,11.0,132.9919891357422,0.9637100696563721,-1.449756145477295,-0.025303009897470474,0.949999988079071,1.0499999523162842,False
LT_101-103_A2,True,102.0,ADAMS       ,2.0,1.0,12.0,133.11204528808594,0.9645799994468689,-1.9578806161880493,-0.0341714508831501,0.949999988079071,1.0499999523162842,False
LT_101-103_A2,True,103.0,ADLER       ,1.0,1.0,11.0,127.18036651611328,0.921596884727478,-16.955080032348633,-0.29592186212539673,0.949999988079071,1.0499999523162842,True
LT_101-103_A2,True,104.0,AGRICOLA    ,1.0,1.0,11.0,128.5796356201172,0.9317365288734436,-9.587271690368652,-0.16732940077781677,0.949999988079071,1.0499999523162842,True
LT_101-103_A2,True,105.0,AIKEN       ,1.0,1.0,11.0,131.2603759765625,0.9511621594429016,-7.785597801208496,-0.13588427007198334,0.949999988079071,1.0499999523162842,False
LT_101-103_A2,True,106.0,ALBER       ,1.0,1.0,12.0,131.05516052246094,0.9496750235557556,-12.299031257629395,-0.21465851366519928,0.949999988079071,1.0499999523162842,True
LT_101-103_A2,True,107.0,ALDER       ,2.0,1.0,12.0,133.08306884765625,0.9643700122833252,-11.399057388305664,-0.19895102083683014,0.949999988079071,1.0499999523162842,False
LT_101-103_A2,True,108.0,ALGER       ,1.0,1.0,12.0,129.10098266601562,0.9355143308639526,-14.554364204406738,-0.2540214955806732,0.949999988079071,1.0499999523162842,True
LT_101-103_A2,True,109.0,ALI         ,1.0,1.0,13.0,130.02638244628906,0.9422202110290527,-11.851200103759766,-0.20684239268302917,0.949999988079071,1.0499999523162842,True
LT_101-103_A2,True,110.0,ALLEN       ,1.0,1.0,13.0,133.7790069580078,0.9694130420684814,-11.12110424041748,-0.1940998136997223,0.949999988079071,1.0499999523162842,False
LT_101-103_A2,True,111.0,ANNA        ,1.0,1.0,13.0,220.99400329589844,0.9608435034751892,-7.509344577789307,-0.13106274604797363,0.949999988079071,1.0499999523162842,False
LT_101-103_A2,True,112.0,ARCHER      ,1.0,1.0,13.0,224.6355743408203,0.9766764044761658,-5.126560688018799,-0.08947533369064331,0.949999988079071,1.0499999523162842,False
LT_101-103_A2,True,113.0,ARNE        ,3.0,1.0,14.0,225.62770080566406,0.9809899926185608,0.0,0.0,0.949999988079071,1.0499999523162842,False
LT_101-103_A2,True,114.0,ARNOLD      ,2.0,1.0,16.0,221.3084716796875,0.9622107148170471,-10.252639770507812,-0.1789422631263733,0.949999988079071,1.0499999523162842,False
LT_101-103_A2,True,115.0,ARTHUR      ,2.0,1.0,16.0,226.80528259277344,0.9861099123954773,-9.415002822875977,-0.16432273387908936,0.949999988079071,1.0499999523162842,False
LT_101-103_A2,True,116.0,ASSER       ,2.0,1.0,16.0,228.32791137695312,0.9927300214767456,-8.168432235717773,-0.14256598055362701,0.949999988079071,1.0499999523162842,False
LT_101-103_A2,True,117.0,ASTON       ,1.0,1.0,17.0,227.10580444335938,0.9874165654182434,-8.074140548706055,-0.14092028141021729,0.949999988079071,1.0499999523162842,False
LT_101-103_A2,True,118.0,ASTOR       ,2.0,1.0,17.0,225.73899841308594,0.9814739227294922,-8.088241577148438,-0.14116640388965607,0.949999988079071,1.0499999523162842,False
LT_101-103_A2,True,119.0,ATTAR       ,1.0,1.0,15.0,232.0928497314453,1.0090993642807007,-6.712129592895508,-0.11714871972799301,0.949999988079071,1.0499999523162842,False
LT_101-103_A2,True,120.0,ATTILA      ,1.0,1.0,15.0,237.5281982421875,1.032731294631958,-3.8179609775543213,-0.06663596630096436,0.949999988079071,1.0499999523162842,False
LT_101-103_A2,True,121.0,ATTLEE      ,2.0,1.0,17.0,226.3843994140625,0.984279990196228,-8.24365234375,-0.14387883245944977,0.949999988079071,1.0499999523162842,False
LT_101-103_A2,True,122.0,AUBREY      ,2.0,1.0,17.0,228.7885284423828,0.9947327375411987,-7.421440124511719,-0.12952852249145508,0.949999988079071,1.0499999523162842,False
LT_101-103_A2,True,123.0,AUSTEN      ,2.0,1.0,15.0,241.49998474121094,1.0499999523162842,-1.665515661239624,-0.02906872145831585,0.949999988079071,1.0499999523162842,False
LT_101-103_A2,True,124.0,AVERY       ,1.0,1.0,16.0,220.30340576171875,0.9578409194946289,-12.09529972076416,-0.21110272407531738,0.949999988079071,1.0499999523162842,False
LT_101-103_A2,True,201.0,BACH        ,2.0,2.0,21.0,131.64234924316406,0.9539300203323364,-36.875179290771484,-0.6435930728912354,0.949999988079071,1.0499999523162842,False
LT_101-103_A2,True,202.0,BACON       ,2.0,2.0,22.0,131.7624053955078,0.954800009727478,-37.04643630981445,-0.6465820670127869,0.949999988079071,1.0499999523162842,False
LT_101-103_A2,True,203.0,BAFFIN      ,1.0,2.0,21.0,128.58587646484375,0.9317817687988281,-28.055500030517578,-0.48966068029403687,0.949999988079071,1.0499999523162842,True
LT_101-103_A2,True,204.0,BAILEY      ,1.0,2.0,21.0,128.7965850830078,0.9333085417747498,-39.62773132324219,-0.6916341781616211,0.949999988079071,1.0499999523162842,True
LT_101-103_A2,True,205.0,BAIN        ,1.0,2.0,21.0,131.7508087158203,0.9547160267829895,-40.53621292114258,-0.7074901461601257,0.949999988079071,1.0499999523162842,False
LT_101-103_A2,True,206.0,BAJER       ,1.0,2.0,22.0,132.2921600341797,0.9586388468742371,-43.47491455078125,-0.7587801218032837,0.949999988079071,1.0499999523162842,False
LT_101-103_A2,True,207.0,BAKER       ,2.0,2.0,22.0,127.16349029541016,0.9214745759963989,-47.491058349609375,-0.8288750648498535,0.949999988079071,1.0499999523162842,True
LT_101-103_A2,True,208.0,BALCH       ,1.0,2.0,22.0,125.63922119140625,0.9104291200637817,-47.30569076538086,-0.8256397843360901,0.949999988079071,1.0499999523162842,True
LT_101-103_A2,True,209.0,BALZAC      ,1.0,2.0,23.0,130.78160095214844,0.9476928114891052,-37.550376892089844,-0.6553775072097778,0.949999988079071,1.0499999523162842,True
LT_101-103_A2,True,210.0,BANKS       ,1.0,2.0,23.0,135.4991455078125,0.981877863407135,-40.99928665161133,-0.7155722975730896,0.949999988079071,1.0499999523162842,False
LT_101-103_A2,True,211.0,BARDEEN     ,1.0,2.0,23.0,226.18592834472656,0.9834170937538147,-33.127376556396484,-0.5781815648078918,0.949999988079071,1.0499999523162842,False
LT_101-103_A2,True,212.0,BARKLA      ,1.0,2.0,23.0,229.9627685546875,0.99983811378479,-33.50422668457031,-0.5847588777542114,0.949999988079071,1.0499999523162842,False
LT_101-103_A2,True,213.0,BARLOW      ,2.0,2.0,24.0,237.24354553222656,1.0314936637878418,-31.81846809387207,-0.5553368330001831,0.949999988079071,1.0499999523162842,False
LT_101-103_A2,True,214.0,BARRY       ,2.0,2.0,26.0,224.44529724121094,0.9758490920066833,-28.34937858581543,-0.49478983879089355,0.949999988079071,1.0499999523162842,False
LT_101-103_A2,True,215.0,BARTON      ,2.0,2.0,26.0,231.93467712402344,1.0084116458892822,-12.786429405212402,-0.22316521406173706,0.949999988079071,1.0499999523162842,False
LT_101-103_A2,True,216.0,BASOV       ,2.0,2.0,26.0,233.24679565429688,1.0141165256500244,-16.031660079956055,-0.27980515360832214,0.949999988079071,1.0499999523162842,False
LT_101-103_A2,True,217.0,BATES       ,1.0,2.0,27.0,238.30755615234375,1.036119818687439,-10.795768737792969,-0.18842163681983948,0.949999988079071,1.0499999523162842,False
LT_101-103_A2,True,218.0,BAYLE       ,2.0,2.0,27.0,240.69398498535156,1.0464955568313599,-9.887657165527344,-0.17257212102413177,0.949999988079071,1.0499999523162842,False
LT_101-103_A2,True,219.0,BEDE        ,1.0,2.0,25.0,234.4143524169922,1.0191928148269653,-21.302906036376953,-0.37180572748184204,0.949999988079071,1.0499999523162842,False
LT_101-103_A2,True,220.0,BEETHOVEN   ,1.0,2.0,25.0,238.53050231933594,1.0370891094207764,-24.075485229492188,-0.4201963543891907,0.949999988079071,1.0499999523162842,False
LT_101-103_A2,True,221.0,BEHRING     ,2.0,2.0,27.0,239.84629821777344,1.0428099632263184,-9.383321762084961,-0.16376981139183044,0.949999988079071,1.0499999523162842,False
LT_101-103_A2,True,222.0,BELL        ,1.0,2.0,27.0,241.03094482421875,1.047960638999939,-9.99377155303955,-0.1744241565465927,0.949999988079071,1.0499999523162842,False
LT_101-103_A2,True,223.0,BLOCH       ,2.0,2.0,25.0,241.49998474121094,1.0499999523162842,-24.918384552001953,-0.4349077045917511,0.949999988079071,1.0499999523162842,False
LT_101-103_A2,True,224.0,BORDET      ,1.0,2.0,26.0,222.17771911621094,0.9659900665283203,-18.234230041503906,-0.3182472288608551,0.949999988079071,1.0499999523162842,False
LT_101-103_A2,True,301.0,CABELL      ,2.0,3.0,31.0,132.5862579345703,0.9607700109481812,-53.106224060058594,-0.9268781542778015,0.949999988079071,1.0499999523162842,False
LT_101-103_A2,True,302.0,CABOT       ,2.0,3.0,32.0,132.75048828125,0.9619600176811218,-53.21892547607422,-0.9288451671600342,0.949999988079071,1.0499999523162842,False
LT_101-103_A2,True,303.0,CAESAR      ,1.0,3.0,31.0,127.7318344116211,0.9255930185317993,-50.477081298828125,-0.8809909820556641,0.949999988079071,1.0499999523162842,True
LT_101-103_A2,True,304.0,CAINE       ,1.0,3.0,31.0,128.53038024902344,0.9313796162605286,-54.5224609375,-0.9515961408615112,0.949999988079071,1.0499999523162842,True
LT_101-103_A2,True,305.0,CALVIN      ,1.0,3.0,31.0,131.38812255859375,0.9520878195762634,-54.88716125488281,-0.95796138048172,0.949999988079071,1.0499999523162842,False
LT_101-103_A2,True,306.0,CAMUS       ,1.0,3.0,32.0,131.33883666992188,0.9517306685447693,-56.706443786621094,-0.9897137880325317,0.949999988079071,1.0499999523162842,False
LT_101-103_A2,True,307.0,CAREW       ,2.0,3.0,32.0,123.3042221069336,0.8935088515281677,-65.14568328857422,-1.1370062828063965,0.949999988079071,1.0499999523162842,True
LT_101-103_A2,True,308.0,CARREL      ,1.0,3.0,32.0,122.68199920654297,0.8889999985694885,-62.79896545410156,-1.096048355102539,0.949999988079071,1.0499999523162842,True
LT_101-103_A2,True,309.0,CARTER      ,1.0,3.0,33.0,128.69029235839844,0.9325383901596069,-52.0351676940918,-0.9081847071647644,0.949999988079071,1.0499999523162842,True
LT_101-103_A2,True,310.0,CARUSO      ,1.0,3.0,33.0,133.00479125976562,0.9638028144836426,-53.970855712890625,-0.9419687986373901,0.949999988079071,1.0499999523162842,False
LT_101-103_A2,True,311.0,CARY        ,1.0,3.0,33.0,219.80767822265625,0.955685555934906,-46.467227935791016,-0.8110058307647705,0.949999988079071,1.0499999523162842,False
LT_101-103_A2,True,312.0,CAXTON      ,1.0,3.0,33.0,220.18783569335938,0.9573383927345276,-44.55180358886719,-0.7775753736495972,0.949999988079071,1.0499999523162842,False
LT_101-103_A2,True,313.0,CECIL       ,2.0,3.0,34.0,229.1282958984375,0.996209979057312,-41.68130111694336,-0.7274757027626038,0.949999988079071,1.0499999523162842,False
LT_101-103_A2,True,314.0,CHAIN       ,2.0,3.0,36.0,217.292236328125,0.9447488784790039,-44.363277435302734,-0.7742850184440613,0.949999988079071,1.0499999523162842,True
LT_101-103_A2,True,315.0,CHASE       ,2.0,3.0,36.0,221.3555450439453,0.9624153971672058,-35.938987731933594,-0.6272534728050232,0.949999988079071,1.0499999523162842,False
LT_101-103_A2,True,316.0,CHIFA       ,2.0,3.0,36.0,220.61830139160156,0.9592099785804749,-36.17292404174805,-0.6313363909721375,0.949999988079071,1.0499999523162842,False
LT_101-103_A2,True,317.0,CHUHSI      ,1.0,3.0,37.0,221.90072631835938,0.9647857546806335,-33.53446960449219,-0.5852867364883423,0.949999988079071,1.0499999523162842,False
LT_101-103_A2,True,318.0,CLARK       ,2.0,3.0,37.0,222.44679260253906,0.9671599864959717,-32.4875602722168,-0.5670146942138672,0.949999988079071,1.0499999523162842,False
LT_101-103_A2,True,319.0,CLAY        ,1.0,3.0,35.0,220.17123413085938,0.9572662115097046,-35.50654983520508,-0.6197059750556946,0.949999988079071,1.0499999523162842,False
LT_101-103_A2,True,320.0,CLIVE       ,1.0,3.0,35.0,221.58323669433594,0.9634053707122803,-33.30173873901367,-0.581224799156189,0.949999988079071,1.0499999523162842,False
LT_101-103_A2,True,321.0,COBB        ,2.0,3.0,37.0,222.6400146484375,0.968000054359436,-31.99479866027832,-0.5584143996238708,0.949999988079071,1.0499999523162842,False
LT_101-103_A2,True,322.0,COLE        ,2.0,3.0,37.0,221.943115234375,0.964970052242279,-30.696922302246094,-0.5357621908187866,0.949999988079071,1.0499999523162842,False
LT_101-103_A2,True,323.0,COMTE       ,2.0,3.0,35.0,223.14138793945312,0.9701799750328064,-31.477375030517578,-0.5493836402893066,0.949999988079071,1.0499999523162842,False
LT_101-103_A2,True,324.0,CURIE       ,1.0,3.0,36.0,215.41452026367188,0.9365848898887634,-41.318782806396484,-0.7211485505104065,0.949999988079071,1.0499999523162842,True
LT_101-103_A2,True,325.0,CURTISS     ,1.0,3.0,35.0,221.33384704589844,0.9623211026191711,-29.575057983398438,-0.5161819458007812,0.949999988079071,1.0499999523162842,False
LT_101-105_A3,True,101.0,ABEL        ,2.0,1.0,11.0,132.9919891357422,0.9637100696563721,0.10016003996133804,0.0017481219256296754,0.949999988079071,1.0499999523162842,False
LT_101-105_A3,True,102.0,ADAMS       ,2.0,1.0,12.0,133.11204528808594,0.9645799994468689,-0.6354872584342957,-0.011091341264545918,0.949999988079071,1.0499999523162842,False
LT_101-105_A3,True,103.0,ADLER       ,1.0,1.0,11.0,127.89490509033203,0.9267746806144714,-12.254912376403809,-0.2138884961605072,0.949999988079071,1.0499999523162842,True
LT_101-105_A3,True,104.0,AGRICOLA    ,1.0,1.0,11.0,128.4601593017578,0.930870771408081,-8.529589653015137,-0.1488693654537201,0.949999988079071,1.0499999523162842,True
LT_101-105_A3,True,105.0,AIKEN       ,1.0,1.0,11.0,129.9290313720703,0.9415146708488464,-16.535701751708984,-0.288602352142334,0.949999988079071,1.0499999523162842,True
LT_101-105_A3,True,106.0,ALBER       ,1.0,1.0,12.0,130.56060791015625,0.9460914134979248,-13.696393966674805,-0.2390470951795578,0.949999988079071,1.0499999523162842,True
LT_101-105_A3,True,107.0,ALDER       ,2.0,1.0,12.0,133.08306884765625,0.9643700122833252,-11.748297691345215,-0.2050464004278183,0.949999988079071,1.0499999523162842,False
